DATE,CCIUAC,CCIUTC,CONB,CONQ,EEC,EEGP,EXVUS,FM1,FM1D82,FSPCAP,FSPCOM,FSPCON,IP,LHUR,LUINC,PW,RCARD,RTRR
1989-08-01,126571.0,330488.0,86677.0,98463.0,6.70999999716878,109.599999964237,100.439999997615,779.89999961853,604.099999427795,296.329999923706,346.609999656677,434.04999923706,108.199999988079,5.19999999925494,316.0,112.0,8.21899999678135,147467.0
1989-09-01,126972.0,332502.0,87742.0,102105.0,6.19099999964237,107.299999952316,101.869999945163,781.79999923706,604.199999809265,294.619999885559,347.329999923706,430.759999275207,108.199999988079,5.29999999701976,323.0,112.399999976158,7.62599999830126,147659.0
1989-10-01,128215.0,335220.0,89484.0,97381.0,6.48799999803304,107.099999964237,98.9199999570846,787.89999961853,606.5,288.64999961853,347.39999961853,439.309999465942,107.699999988079,5.29999999701976,358.0,112.799999952316,6.17299999669194,145877.0
1989-11-01,128025.0,336528.0,89347.0,103096.0,6.6439999975264,104.599999964237,97.9899999499321,788.89999961853,604.5,277.779999732971,345.989999771118,430.309999465942,108.099999964237,5.39999999850988,344.0,112.699999988079,6.0949999988079,147119.0
1989-12-01,126288.0,342770.0,83493.0,105490.0,7.94599999859929,103.0,94.8799999952316,793.599999427795,605.79999923706,286.059999465942,348.569999694824,432.269999504089,108.599999964237,5.29999999701976,360.0,113.0,6.41999999806285,146997.0
1990-01-01,126919.0,341319.0,88577.0,107481.0,7.53399999812245,109.0,93.0,795.39999961853,601.699999809265,286.059999465942,339.969999313354,423.159999847412,107.5,5.29999999701976,369.0,114.899999976158,7.69199999794364,150914.0
1990-02-01,126814.0,338333.0,92453.0,109777.0,6.74099999666214,108.599999964237,92.25,801.099999427795,603.199999809265,283.389999389648,330.449999809265,406.889999389648,108.5,5.29999999701976,352.0,114.399999976158,6.83399999886751,150388.0
1990-03-01,125814.0,333046.0,90316.0,107581.0,7.02399999648332,107.599999964237,94.1099999547004,804.699999809265,603.199999809265,294.79999923706,338.469999313354,418.059999465942,108.899999976158,5.19999999925494,347.0,114.199999988079,6.79999999701976,149850.0
1990-04-01,126154.0,336026.0,88678.0,104333.0,6.49899999797344,109.599999964237,93.5099999904632,807.699999809265,604.099999427795,294.189999580383,338.179999351501,426.679999351501,108.799999952316,5.39999999850988,357.0,114.099999964237,6.73699999973178,149187.0
1990-05-01,126752.0,337475.0,87542.0,106664.0,6.49199999868869,114.0,92.039999961853,807.5,603.099999427795,305.64999961853,350.25,445.519999504089,109.399999976158,5.29999999701976,346.0,114.599999964237,6.7309999987483,148743.0
1990-06-01,126897.0,334138.0,87941.0,108398.0,6.50399999693036,114.0,92.4299999475479,811.5,602.39999961853,312.5,360.389999389648,469.5,110.099999964237,5.19999999925494,350.0,114.299999952316,6.95499999821186,150156.0
1990-07-01,126475.0,336658.0,92471.0,107898.0,6.76199999824166,113.899999976158,89.6799999475479,810.699999809265,599.599999427795,312.89999961853,360.029999732971,481.609999656677,110.399999976158,5.39999999850988,365.0,114.5,6.90599999949336,150498.0
1990-08-01,127647.0,340525.0,86683.0,112808.0,6.97599999979138,124.599999964237,86.5499999523162,816.5,598.599999427795,281.469999313354,330.75,437.64999961853,110.5,5.59999999776482,370.0,116.5,6.93199999630451,150984.0
1990-09-01,128268.0,342698.0,85204.0,106838.0,6.33599999919533,134.699999988079,86.0999999642372,821.79999923706,598.099999427795,260.279999732971,315.409999847412,414.029999732971,110.599999964237,5.69999999925494,387.0,118.399999976158,7.38499999791383,151970.0
1990-10-01,127667.0,341755.0,83055.0,110505.0,6.55899999663233,143.099999964237,83.4299999475479,821.199999809265,594.199999809265,241.699999988079,307.119999885559,408.359999656677,109.899999976158,5.79999999701976,425.0,120.799999952316,6.92799999937415,152087.0
1990-11-01,126544.0,342882.0,80245.0,114218.0,6.54799999669194,143.199999988079,82.1199999451637,823.29999923706,593.599999427795,249.939999997615,315.289999961853,424.909999847412,108.299999952316,6.0,460.0,120.099999964237,6.34699999913573,152669.0
1990-12-01,126259.0,347466.0,79912.0,109997.0,7.29099999740719,141.0,83.3499999642372,825.39999961853,593.39999961853,266.729999542236,328.75,450.619999885559,107.199999988079,6.09999999776482,455.0,118.699999988079,6.51599999889731,150149.0
1991-01-01,126235.0,341426.0,76281.0,102570.0,7.86899999901652,130.399999976158,83.5099999904632,826.699999809265,591.79999923706,267.719999313354,325.489999771118,443.64999961853,106.599999964237,6.19999999925494,444.0,119.0,5.87799999862909,147803.0
1991-02-01,124745.0,339282.0,77272.0,109577.0,6.70199999958276,119.799999952316,82.1199999451637,836.39999961853,597.39999961853,309.179999351501,362.259999275207,504.429999351501,105.699999988079,6.5,477.0,117.199999988079,6.13899999856949,151092.0
1991-03-01,123411.0,335754.0,74855.0,108621.0,6.93699999898672,113.799999952316,88.1199999451637,843.0,602.599999427795,308.679999351501,372.279999732971,528.289999961853,105.0,6.69999999925494,512.0,116.199999988079,6.24399999901652,151467.0
1991-04-01,122710.0,336425.0,62695.0,108007.0,6.37999999895692,115.899999976158,91.4099999666214,842.099999427795,600.599999427795,306.429999351501,379.679999351501,546.889999389648,105.5,6.59999999776482,472.0,116.0,5.61799999698996,150967.0
1991-05-01,121631.0,334746.0,57484.0,107982.0,6.45699999853968,120.899999976158,92.289999961853,851.599999427795,605.699999809265,302.669999122619,377.989999771118,543.39999961853,106.399999976158,6.79999999701976,434.0,116.5,6.13599999994039,152710.0
1991-06-01,121605.0,333442.0,52953.0,107318.0,6.47699999809265,121.399999976158,95.1799999475479,858.39999961853,609.199999809265,309.359999656677,378.289999961853,540.25,107.299999952316,6.89999999850988,418.0,116.399999976158,6.56899999827146,152642.0
1991-07-01,121319.0,334273.0,52509.0,108110.0,6.88099999725818,118.5,95.1899999976158,859.5,608.699999809265,306.25,380.329999923706,547.979999542236,108.099999964237,6.79999999701976,399.0,116.099999964237,6.61199999973178,153195.0
1991-08-01,120577.0,335662.0,51573.0,109749.0,6.8559999987483,119.599999964237,93.4699999690055,866.099999427795,611.699999809265,309.279999732971,389.39999961853,576.509999275207,108.0,6.79999999701976,419.0,116.199999988079,6.15599999949336,152160.0
1991-09-01,119730.0,335509.0,50897.0,110361.0,6.38399999961257,119.899999976158,91.1799999475479,870.0,612.199999809265,303.569999694824,387.199999809265,567.519999504089,108.399999976158,6.79999999701976,428.0,116.0,6.16199999675154,152658.0
1991-10-01,119276.0,335258.0,66000.0,112800.0,,118.0,90.6899999976158,879.099999427795,618.199999809265,300.64999961853,386.879999160766,564.879999160766,108.199999988079,6.89999999850988,423.0,116.399999976158,6.06499999761581,152483.0
1991-11-01,118502.0,334259.0,63900.0,112700.0,,119.299999952316,87.9799999594688,890.29999923706,623.5,294.099999427795,385.919999122619,568.319999694824,108.0,6.89999999850988,446.0,116.399999976158,6.17899999767542,151731.0
1991-12-01,,,63700.0,112400.0,,118.199999988079,85.6499999761581,896.699999809265,,290.139999389648,388.509999275207,596.369999885559,107.799999952316,7.09999999776482,446.0,115.899999976158,5.94499999657273,151153.0
1992-01-01,,,,,,,86.0899999737739,,,,,,,,,,,
