CLASNAME,OBJNAME,DEFCREDT,DEFMODDT,DELETED,EXPLABEL,ID,LDESC,MRACCESS,PRODFLAG,USEDFLAG,VERSION,PREDCLAS,PREDROLE,SUCCCLAS,SUCCROLE,VERB,PREDCARD,SUCCCARD
CMRassocmgr,ContentLocation USES SASFileRef,1357142686.822,1357142686.822,,,A0000001.A400008Q,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRcontntlc,FILEREFLOCATIONS,CMRsasflrf,FILEREFS,USES,0:m,0:m
CMRassocmgr,ContentLocation IS_RELATED_TO_0_N Report,1357142686.822,1357142686.822,,,A0000001.A400008R,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRcontntlc,REPORTLOCATION,CMRreport,REPORTS,IS_RELATED_TO_0_N,0:m,0:1
CMRassocmgr,DeployedDataPackage CONTAINS DeployedDataPackage,1357142686.822,1357142686.822,,,A0000001.A400008S,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRddatapkg,ALIASES,CMRddatapkg,ALIASFOR,CONTAINS,0:1,0:m
CMRassocmgr,DeployedComponent USES Event,1357142686.822,1357142686.822,,,A0000001.A400008T,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRdepcomp,EVENTBROKERS,CMRevent,REGISTEREDEVENTS,USES,0:m,0:m
CMRassocmgr,DELETED *** DeployedComponent IS_RELATED_TO_0_N ITChannel,1317654889.18406,1321379574.5547,,,A0000001.A400008U,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRdepcomp,HTTPSERVER,CMRitchnnl,CHANNELUSER,DELETED,0:m,"0:1"
CMRassocmgr,DELETED *** DeployedComponent IS_RELATED_TO_0_N ITSubscriber,1322395980.06661,1329824315.87657,,,A0000001.A400008V,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRdepcomp,HTTPSERVER,CMRitsbscrb,DAVSUBSCRIBER,DELETED,0:m,"0:1"
CMRassocmgr,DELETED *** Directory IS_RELATED_TO_0_N ITChannel,1322395980.06368,1329824315.87659,,,A0000001.A400008W,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRdirectry,ARCHIVEPATH,CMRitchnnl,PATHCHANNEL,DELETED,0:m,"0:1"
CMRassocmgr,DELETED *** Email IS_RELATED_TO_0_1 ITSubscriber,1333992202.679,1346943879.174,,,A0000001.A400008X,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRemail,EMAILADDRESS,CMRitsbscrb,EMAILSUBSCRIBER,DELETED,0:1,0:1
CMRassocmgr,DELETED *** Feature IS_CONTAINED_IN_0_1 AggregateAssociation,1317654889.16108,1321379574.55477,,,A0000001.A400008Y,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRfeature,MEASUREORLEVEL,CMRaggrgtss,MLAGGREGATION,DELETED,0:1,"1:1"
CMRassocmgr,DELETED *** File USES DeployedComponent,1346943870.031,1349891811.218,,,A0000001.A400008Z,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRfile,FILES,CMRdepcomp,DEPLOYEDCOMPONENTS,DELETED,0:m,0:m
CMRassocmgr,DELETED *** FitStatistic CONTAINS Target,1317654889.18589,1321379574.55481,,,A0000001.A4000090,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRfitsttst,FITSTATISTICS,CMRtarget,ASSOCIATEDTARGET,DELETED,0:1,"0:m"
CMRassocmgr,Group USES ITChannel,1357142686.822,1357142686.822,,,A0000001.A4000091,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRgroup,SUBSCRIBERGROUPS,CMRitchnnl,GROUPSUBSCRIPTIONS,USES,0:m,0:m
CMRassocmgr,ITChannel USES ITSubscriber,1357142686.822,1357142686.822,,,A0000001.A4000092,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRitchnnl,SUBSCRIBEDCHANNELS,CMRitsbscrb,CHANNELSUBSCRIPTIONS,USES,0:m,0:m
CMRassocmgr,DELETED *** ITContentSubscriber IS_CONTAINED_IN_0_N ITFilter,1322395980.08154,1329824315.8767,,,A0000001.A4000093,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRitcntnts,FILTERSUBSCRIBER,CMRitfilter,FILTERLIST,DELETED,0:m,"1:1"
CMRassocmgr,MiningResult IS_RELATED_TO_0_1 TextStore,1357142686.822,1357142686.822,,,A0000001.A4000094,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRminngrsl,OWNINGMININGRESULT,CMRtxtstore,RESULTPMML,IS_RELATED_TO_0_1,0:1,0:1
CMRassocmgr,MiningResult CONTAINS PhysicalTable,1357142686.822,1357142686.822,,,A0000001.A4000095,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRminngrsl,TRAINEDMODELRESULTS,CMRptable,TRAININGTABLE,CONTAINS,0:1,0:m
CMRassocmgr,DELETED *** Person IS_CONTAINED_IN_0_N ITSubscriber,1322395980.06735,1329824315.87675,,,A0000001.A4000096,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRperson,PROFILEOWNER,CMRitsbscrb,SUBSCRIBERIDENTITYLIST,DELETED,0:m,"1:1"
CMRassocmgr,Report USES SASFileRef,1357142686.822,1357142686.822,,,A0000001.A4000097,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRreport,REPORTS,CMRsasflrf,FILEREFS,USES,0:m,0:m
CMRassocmgr,Target USES MiningResult,1357142686.822,1357142686.822,,,A0000001.A4000098,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRtarget,TARGETS,CMRminngrsl,MODELS,USES,0:m,0:m
CMRassocmgr,TestCat IS_CONTAINED_IN_0_1 TestMouse,1357142686.822,1357142686.822,,,A0000001.A4000099,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRtestcat,OWNINGCAT,CMRtestms,DINNER,IS_CONTAINED_IN_0_1,0:1,1:1
CMRassocmgr,TestFlea HAS TestCat,1357142686.822,1357142686.822,,,A0000001.A400009A,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRtestflea,FLEAS,CMRtestcat,OWNINGCAT,HAS,1:1,0:m
CMRassocmgr,TestFlea HAS_1_N_OF TestLeg,1357142686.822,1357142686.822,,,A0000001.A400009B,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRtestflea,FLEAS,CMRtestleg,ASSOCIATEDLEGS,HAS_1_N_OF,1:m,0:m
CMRassocmgr,TestFlea USES TestFlea,1357142686.822,1357142686.822,,,A0000001.A400009C,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRtestflea,MALEMATES,CMRtestflea,FEMALEMATES,USES,0:m,0:m
CMRassocmgr,TestLeg IS_COMPOSED_OF_0_1 TestMouse,1357142686.822,1357142686.822,,,A0000001.A400009D,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRtestleg,ASSOCIATEDLEGS,CMRtestms,ASSOCIATEDMOUSE,IS_COMPOSED_OF_0_1,0:1,1:m
CMRassocmgr,TestMouse IS_RELATED_TO_0_N TestFlea,1357142686.822,1357142686.822,,,A0000001.A400009E,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRtestms,ASSOCIATEDMOUSE,CMRtestflea,FLEAS,IS_RELATED_TO_0_N,0:m,0:1
CMRassocmgr,TestMouse IS_RELATED_TO_0_1 TestMouse,1357142686.822,1357142686.822,,,A0000001.A400009F,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRtestms,HUSBAND,CMRtestms,WIFE,IS_RELATED_TO_0_1,0:1,0:1
CMRassocmgr,DELETED *** Text USES Target,1322395980.06254,1329824315.87689,,,A0000001.A400009G,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRtext,TEXTUALINFORMATION,CMRtarget,TARGETS,DELETED,0:m,"0:m"
CMRassocmgr,AbstractTransformation USES Event,1357142686.822,1357142686.822,,,A0000001.A400009H,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRtransfm,TRIGGEREDTRANSFORMS,CMRevent,TRIGGERINGEVENTS,USES,0:m,0:m
CMRassocmgr,AbstractTransformation USES Event,1357142686.822,1357142686.822,,,A0000001.A400009I,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRtransfm,TRIGGERINGTRANSFORMS,CMRevent,TRIGGEREDEVENTS,USES,0:m,0:m
CMRassocmgr,DELETED *** Column USES Key,1322395980.06059,1329824315.87694,,,A0000001.A400009J,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRwcolumn,DISPLAYCOLUMNS,CMRkey,DISPLAYFORKEY,DELETED,0:m,"0:m"
CMRassocmgr,Column IS_CONTAINED_IN_0_N AnalyticColumn,1357142686.822,1357142686.822,,,A0000001.A400009K,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRwcolumn,OWNINGCOLUMN,CMRanlytccl,ANALYTICCOLUMNS,IS_CONTAINED_IN_0_N,0:m,1:1
CMRassocmgr,DELETED *** SASLibrary USES DeployedDataPackage,1346943870.031,1349891811.228,,,A0000001.A400009L,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRwlibrary,USEDBYPACKAGES,CMRddatapkg,USINGPACKAGES,DELETED,0:m,0:m
CMRassocmgr,RelationalTable IS_RELATED_TO_0_N AnalyticTable,1357142686.822,1357142686.822,,,A0000001.A400009M,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRwtable,ANALYTICTRAININGTABLE,CMRanlytctb,ANALYTICTABLES,IS_RELATED_TO_0_N,0:m,0:1
CMRassocmgr,RelationalTable IS_RELATED_TO_0_N MiningResult,1357142686.822,1357142686.822,,,A0000001.A400009N,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRwtable,TARGETTABLE,CMRminngrsl,MODELRESULTS,IS_RELATED_TO_0_N,0:m,0:1
CMRassocmgr,Aggregation HAS Cube,1357142686.812,1357142686.812,,,A0000001.A400009O,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRaggregat,AGGREGATIONS,CMRcube,OWNINGCUBE,HAS,1:1,0:m
CMRassocmgr,Aggregation USES PhysicalTable,1357142686.822,1357142686.822,,,A0000001.A400009P,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRaggregat,AGGREGATIONS,CMRptable,AGGREGATIONTABLES,USES,0:m,0:m
CMRassocmgr,Cube USES Cube,1357142686.812,1357142686.812,,,A0000001.A400009Q,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRcube,PARENTCUBES,CMRcube,SUBCUBES,USES,0:m,0:m
CMRassocmgr,DELETED *** DeployedComponent IS_RELATED_TO_0_N ITChannel,1349891806.321,1352976904.281,,,A0000001.A400009R,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRdepcomp,HTTPSERVER,CMRitchnnl,CHANNELUSERS,DELETED,0:m,0:1
CMRassocmgr,Feature IS_CONTAINED_IN_0_N AggregateAssociation,1357142686.822,1357142686.822,,,A0000001.A400009S,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRfeature,MEASUREORLEVEL,CMRaggrgtss,MLAGGREGATIONS,IS_CONTAINED_IN_0_N,0:m,1:1
CMRassocmgr,File IS_CONTAINED_IN_0_1 Cube,1357142686.812,1357142686.812,,,A0000001.A400009T,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRfile,ASSOCIATEDFILE,CMRcube,ASSOCIATEDCUBE,IS_CONTAINED_IN_0_1,0:1,1:1
CMRassocmgr,FitStatistic HAS Target,1357142686.822,1357142686.822,,,A0000001.A400009U,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRfitsttst,FITSTATISTICS,CMRtarget,OWNINGTARGET,HAS,1:1,0:m
CMRassocmgr,PhysicalTable USES Cube,1357142686.812,1357142686.812,,,A0000001.A400009V,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRptable,REACHTHRUTABLES,CMRcube,REACHTHRUCUBES,USES,0:m,0:m
CMRassocmgr,SecurityRuleScheme IS_CONTAINED_IN_0_N SecurityRule,1357142686.822,1357142686.822,,,A0000001.A400009W,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRsecrtyrl,SECRULESCHEME,CMRsecrtyr0,SECRULES,IS_CONTAINED_IN_0_N,0:m,1:1
CMRassocmgr,Column USES AggregateAssociation,1357142686.822,1357142686.822,,,A0000001.A400009X,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRwcolumn,AGGREGATEDCOLUMNS,CMRaggrgtss,USINGAGGREGATIONS,USES,0:m,0:m
CMRassocmgr,RelationalSchema IS_RELATED_TO_0_N DataTable,1357142686.822,1357142686.822,,,A0000001.A400009Y,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRreltnlsc,TABLEPACKAGE,CMRdtable,TABLES,IS_RELATED_TO_0_N,0:m,0:1
CMRassocmgr,ContentLocation IS_RELATED_TO_0_N UnitofTime,1357142686.822,1357142686.822,,,A0000001.A400009Z,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRcontntlc,ASSOCIATEDCONTENTLOCATION,CMRuntftm,UNITOFTIMES,IS_RELATED_TO_0_N,0:m,0:1
CMRassocmgr,ContentType IS_RELATED_TO_0_N ContentLocation,1357142686.822,1357142686.822,,,A0000001.A40000A0,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRcontntty,ASSOCIATEDCONTENTTYPE,CMRcontntlc,CONTENTITEMS,IS_RELATED_TO_0_N,0:m,0:1
CMRassocmgr,DELETED *** DeployedComponent IS_RELATED_TO_0_N ITSubscriber,1349891806.321,1352976904.281,,,A0000001.A40000A1,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRdepcomp,HTTPSERVER,CMRitsbscrb,DAVSUBSCRIBERS,DELETED,0:m,0:1
CMRassocmgr,DeviceType USES ContentType,1357142686.822,1357142686.822,,,A0000001.A40000A2,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRdevctyp,DEVICEDESCRIPTORS,CMRcontntty,CONTENTTYPES,USES,0:m,0:m
CMRassocmgr,Device CONTAINS DeviceType,1357142686.822,1357142686.822,,,A0000001.A40000A3,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRdevice,DEPLOYEDDEVICES,CMRdevctyp,ASSOCIATEDDEVICETYPE,CONTAINS,0:1,0:m
CMRassocmgr,Directory USES ITChannel,1357142686.822,1357142686.822,,,A0000001.A40000A4,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRdirectry,ARCHIVEPATHS,CMRitchnnl,PATHCHANNELS,USES,0:m,0:m
CMRassocmgr,Identity IS_CONTAINED_IN_0_N Change,1357142686.822,1357142686.822,,,A0000001.A40000A5,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRidentity,CHANGEIDENTITY,CMRchange,IDENTITYCHANGES,IS_CONTAINED_IN_0_N,0:m,1:1
CMRassocmgr,ITContentSubscriber IS_CONTAINED_IN_0_N ITFilter,1357142686.822,1357142686.822,,,A0000001.A40000A6,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRitcntnts,FILTERSUBSCRIBER,CMRitfilter,FILTERS,IS_CONTAINED_IN_0_N,0:m,1:1
CMRassocmgr,JFJob CONTAINS Job,1357142686.822,1357142686.822,,,A0000001.A40000A7,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRjfjob,JFJOBS,CMRjob,ASSOCIATEDJOB,CONTAINS,0:1,0:m
CMRassocmgr,Measure IS_RELATED_TO_0_1 Dimension,1357142686.812,1357142686.812,,,A0000001.A40000A8,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRomeasure,DEFAULTMEASURE,CMRdim,DEFAULTFORDIMENSION,IS_RELATED_TO_0_1,0:1,0:1
CMRassocmgr,Person IS_CONTAINED_IN_0_N ITSubscriber,1357142686.822,1357142686.822,,,A0000001.A40000A9,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRperson,PROFILEOWNER,CMRitsbscrb,SUBSCRIBERIDENTITIES,IS_CONTAINED_IN_0_N,0:m,1:1
CMRassocmgr,PSLayoutComponent USES PSPortlet,1357142686.822,1357142686.822,,,A0000001.A40000AA,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRpslytcmp,LAYOUTCOMPONENTS,CMRpsprtlt,PORTLETS,USES,0:m,0:m
CMRassocmgr,DELETED *** PSPortalCollection IS_RELATED_TO_1 PSPortlet,1333992202.679,1346943879.174,,,A0000001.A40000AB,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRpsprtlcl,ASSOCIATEDPORTALCOLLECTION,CMRpsprtlt,OWNINGPORTLET,DELETED,1:1,0:1
CMRassocmgr,PSPortalPage IS_CONTAINED_IN_0_N PSLayoutComponent,1357142686.822,1357142686.822,,,A0000001.A40000AC,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRpsprtlpg,OWNINGPAGE,CMRpslytcmp,LAYOUTCOMPONENTS,IS_CONTAINED_IN_0_N,0:m,1:1
CMRassocmgr,PSPortalPage USES PSPortalProfile,1357142686.822,1357142686.822,,,A0000001.A40000AD,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRpsprtlpg,PORTALPAGES,CMRpsprtlpr,PAGEPROFILES,USES,0:m,0:m
CMRassocmgr,Root IS_RELATED_TO_0_N Property,1357142686.822,1357142686.822,,,A0000001.A40000AE,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRroot,ASSOCIATEDLOCALIZEDOBJECT,CMRprop,LOCALIZEDATTRIBUTES,IS_RELATED_TO_0_N,0:m,0:1
CMRassocmgr,Root IS_RELATED_TO_0_N Variable,1357142686.822,1357142686.822,,,A0000001.A40000AF,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRroot,ASSOCIATEDOBJECT,CMRvariable,VARIABLES,IS_RELATED_TO_0_N,0:m,0:1
CMRassocmgr,SASPassword IS_RELATED_TO_0_N Connection,1357142686.822,1357142686.822,,,A0000001.A40000AG,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRsaspass,PASSTHRUPASSWORD,CMRcnction,PROTECTEDPASSTHRUS,IS_RELATED_TO_0_N,0:m,0:1
CMRassocmgr,SASPassword IS_RELATED_TO_0_N Connection,1357142686.822,1357142686.822,,,A0000001.A40000AH,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRsaspass,SAPW,CMRcnction,PROTECTEDCONNECTIONS,IS_RELATED_TO_0_N,0:m,0:1
CMRassocmgr,Text USES Target,1357142686.822,1357142686.822,,,A0000001.A40000AI,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRtext,TEXTUALINFORMATIONOBJECTS,CMRtarget,TARGETS,USES,0:m,0:m
CMRassocmgr,AbstractTransformation IS_CONTAINED_IN_0_N Variable,1357142686.822,1357142686.822,,,A0000001.A40000AJ,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRtransfm,OWNINGTRANSFORMATION,CMRvariable,SUBSTITUTIONVARIABLES,IS_CONTAINED_IN_0_N,0:m,1:1
CMRassocmgr,DELETED *** TransformationActivity USES Job,1352976894.762,1355335063.928,,,A0000001.A40000AK,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRtrnsact,JOBACTIVITIES,CMRjob,JOBS,DELETED,0:m,0:m
CMRassocmgr,Column USES Key,1357142686.822,1357142686.822,,,A0000001.A40000AL,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRwcolumn,DISPLAYCOLUMNS,CMRkey,DISPLAYFORKEYS,USES,0:m,0:m
CMRassocmgr,RelationalTable CONTAINS SXLEMap,1357142686.822,1357142686.822,,,A0000001.A40000AM,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRwtable,XMLMAPTABLES,CMRsxlemap,ASSOCIATEDXMLMAP,CONTAINS,0:1,0:m
CMRassocmgr,XPath CONTAINS Column,1357142686.822,1357142686.822,,,A0000001.A40000AN,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRxpath,XPATHS,CMRwcolumn,ASSOCIATEDMAPCOLUMN,CONTAINS,0:1,0:m
CMRassocmgr,XPath CONTAINS RelationalTable,1357142686.822,1357142686.822,,,A0000001.A40000AO,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRxpath,XPATHS,CMRwtable,ASSOCIATEDMAPTABLE,CONTAINS,0:1,0:m
CMRassocmgr,DeployedComponent IS_RELATED_TO_0_N SASLicense,1357142686.822,1357142686.822,,,A0000001.A40000AP,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRdepcomp,LICENSEDCOMPONENT,CMRsaslcns,LICENSES,IS_RELATED_TO_0_N,0:m,0:1
CMRassocmgr,Email IS_RELATED_TO_0_1 ITSubscriber,1357142686.822,1357142686.822,,,A0000001.A40000AQ,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRemail,SUBSCRIBEREMAIL,CMRitsbscrb,EMAILSUBSCRIBER,IS_RELATED_TO_0_1,0:1,0:1
CMRassocmgr,Level USES Aggregation,1357142686.822,1357142686.822,,,A0000001.A40000AR,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRlevel,LEVELS,CMRaggregat,AGGREGATIONS,USES,0:m,0:m
CMRassocmgr,Hierarchy USES OLAPProperty,1357142686.812,1357142686.812,,,A0000001.A40000AS,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRohier,HIERARCHIES,CMRolapprop,OLAPPROPERTIES,USES,0:m,0:m
CMRassocmgr,Connection IS_RELATED_TO_0_N DataSourceName,1357142686.822,1357142686.822,,,A0000001.A40000AT,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRcnction,DATASOURCECONNECTION,CMRdatsrcnm,DATASOURCES,IS_RELATED_TO_0_N,0:m,0:1
CMRassocmgr,DataSourceName USES DataSourceName,1357142686.822,1357142686.822,,,A0000001.A40000AU,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRdatsrcnm,CHILDDATASOURCES,CMRdatsrcnm,PARENTDATASOURCES,USES,0:m,0:m
CMRassocmgr,DataSourceName CONTAINS Login,1357142686.822,1357142686.822,,,A0000001.A40000AV,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRdatsrcnm,DATASOURCES,CMRlogin,DEFAULTLOGIN,CONTAINS,0:1,0:m
CMRassocmgr,PSPortlet IS_RELATED_TO_0_1 Tree,1357142686.822,1357142686.822,,,A0000001.A40000AW,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRpsprtlt,ASSOCIATEDPSPORTLET,CMRtree,ASSOCIATEDCONTENTCOLLECTION,IS_RELATED_TO_0_1,0:1,0:1
CMRassocmgr,RelationalSchema CONTAINS DatabaseCatalog,1357142686.822,1357142686.822,,,A0000001.A40000AX,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRreltnlsc,SCHEMAS,CMRdbcat,SCHEMAPACKAGE,CONTAINS,0:1,0:m
CMRassocmgr,DeployedDataPackage USES TableCollection,1357142686.822,1357142686.822,,,A0000001.A40000AY,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRddatapkg,COLLECTIONLOCATIONS,CMRtablcllc,TABLECOLLECTIONS,USES,0:m,0:m
CMRassocmgr,Directory IS_RELATED_TO_0_N ITChannel,1357142686.822,1357142686.822,,,A0000001.A40000AZ,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRdirectry,CONTENTDESTINATION,CMRitchnnl,ITCHANNELS,IS_RELATED_TO_0_N,0:m,0:1
CMRassocmgr,Directory IS_RELATED_TO_0_N ITSubscriber,1357142686.822,1357142686.822,,,A0000001.A40000B0,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRdirectry,CONTENTDESTINATION,CMRitsbscrb,ITSUBSCRIBERS,IS_RELATED_TO_0_N,0:m,0:1
CMRassocmgr,DataTable USES TableCollection,1357142686.822,1357142686.822,,,A0000001.A40000B1,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRdtable,TABLES,CMRtablcllc,TABLECOLLECTIONS,USES,0:m,0:m
CMRassocmgr,DELETED *** AbstractJob USES TransformationActivity,1355335060.162,1357142692.11,,,A0000001.A40000B2,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRabstrctj,JOBS,CMRtrnsact,JOBACTIVITIES,DELETED,0:m,0:m
CMRassocmgr,TransformationActivity USES AbstractJob,1357142686.822,1357142686.822,,,A0000001.A40000B3,Compiled by ModelCompiler on 02JAN03 16:04,2.0,0.0,0.0,2.0,CMRtrnsact,JOBACTIVITIES,CMRabstrctj,JOBS,USES,0:m,0:m
