locale,key,lineno,text
es,RPT_TRANSFORMNUM_DESC,1.0,Transformar variables (%s)
es,RPT_TRANSFORMOPTIMAL_DESC,1.0,\u00d3ptima
es,RPT_TRANSFORM_DESC,1.0,Transformar variables
es,RPT_TRANSPOSERULES_NOTE,1.0,Transponer reglas
es,RPT_TRANSPOSERULE_VLABEL,1.0,Transponer regla
es,RPT_TRASE_VLABEL,1.0,Entrenar: error cuadrado del promedio de la ra\u00edz
es,RPT_TREATMENT_VLABEL,1.0,Tratamiento
es,RPT_TREELEAFREPORT_TITLE,1.0,Informe de hoja de \u00e1rbol
es,RPT_TRIAL_VLABEL,1.0,Prueba
es,RPT_TRUEEVENT_VLABEL,1.0,Verdadero positivo
es,RPT_TRUENEVENT_VLABEL,1.0,Verdadero negativo
es,RPT_TSDM_ACTUAL,1.0,Real
es,RPT_TSDM_ACTUALOUTLIER,1.0,Real - Valor extremo
es,RPT_TSDM_APPLYSTARTEND,1.0,Aplicar tiempos de inicio y de fin
es,RPT_TSDM_COUNT,1.0,N\u00famero
es,RPT_TSDM_DISTMEASURE,1.0,Medida de distancia
es,RPT_TSDM_FORECAST,1.0,Predicci\u00f3n
es,RPT_TSDM_FORECASTSUM,1.0,Suma de la predicci\u00f3n
es,RPT_TSDM_HISTOGRAM,1.0,Histograma
es,RPT_TSDM_INPUTVSTARGET,1.0,Input: %s contra series objetivo
es,RPT_TSDM_LABELID,1.0,Etiqueta de la variable
es,RPT_TSDM_LABEL_CLUSTER,1.0,Cl\u00faster
es,RPT_TSDM_LABEL_CLUSTERFREQ,1.0,Frecuencia del cl\u00faster
es,RPT_TSDM_LABEL_CLUSTERHEIGHT,1.0,Distancia entre los \u00faltimos cl\u00fasteres unidos
es,RPT_TSDM_LABEL_CLUSTERINPUT,1.0,Nombre variable input
es,RPT_TSDM_LABEL_CLUSTERLINKID,1.0,ID del enlace
es,RPT_TSDM_LABEL_CLUSTERNAME,1.0,Nombre de la observaci\u00f3n o cl\u00faster
es,RPT_TSDM_LABEL_CLUSTERNCL,1.0,N\u00famero de cl\u00fasteres
es,RPT_TSDM_LABEL_CLUSTERNODE,1.0,Tipo de nodo
es,RPT_TSDM_LABEL_CLUSTERPARENT,1.0,Padre de la observaci\u00f3n o cl\u00faster
es,RPT_TSDM_LABEL_CLUSTERPSF,1.0,Estad\u00edstico pseudo F
es,RPT_TSDM_LABEL_CLUSTERPST2,1.0,Estad\u00edstico pseudo T-cuadrado
es,RPT_TSDM_LABEL_CLUSTERRMSSTD,1.0,Desviaci\u00f3n est\u00e1ndar ra\u00edz cuadrada media
es,RPT_TSDM_LABEL_CLUSTERRSQ,1.0,R-cuadrado
es,RPT_TSDM_LABEL_CLUSTERSPRSQ,1.0,R-cuadrado semi parcial
es,RPT_TSDM_LABEL_INPUT,1.0,Series temporales input
es,RPT_TSDM_LENGTHOFCYCLE,1.0,Longitud del ciclo
es,RPT_TSDM_LEVEL,1.0,Nivel
es,RPT_TSDM_LOWER,1.0,Inferior
es,RPT_TSDM_NAME,1.0,Nombre
es,RPT_TSDM_NAMEID,1.0,ID del nombre de las series temporales
es,RPT_TSDM_OUTLIER,1.0,Valor extremo
es,RPT_TSDM_OUTLIERINDEX,1.0,\u00cdndice del valor extremo
es,RPT_TSDM_PERCENT,1.0,Porcentaje
es,RPT_TSDM_PREDICT,1.0,Predicci\u00f3n
es,RPT_TSDM_SIMINPUTVSINPUT,1.0,Medida de similitud: %s contra input
es,RPT_TSDM_STEPAHEAD_FORECAST,1.0,Predicci\u00f3n %s Step Ahead
es,RPT_TSDM_TARGETVSINPUT,1.0,Target: %s contra Series input
es,RPT_TSDM_TIMEEND,1.0,Fin
es,RPT_TSDM_TIMEFORMAT,1.0,Formato de tiempo
es,RPT_TSDM_TIMEFORMATYPE,1.0,Tipo de formato temporal
es,RPT_TSDM_TIMEINTERVAL,1.0,Intervalo temporal
es,RPT_TSDM_TIMESTART,1.0,Inicio
es,RPT_TSDM_TSDP_OUTSUMPLOT,1.0,Resumen de series temporales: %s
es,RPT_TSDM_TSESM_SEGFCSTPLOT,1.0,Segmento %#1s: Predicci\u00f3n %#2s
es,RPT_TSDM_TSESM_TSIDFCSTPLOT,1.0,ID series temporales %s: Predicci\u00f3n
es,RPT_TSDM_TSESM_VNAMEFCSTPLOT,1.0,Predicci\u00f3n %s
es,RPT_TSDM_TSID,1.0,ID de series temporales
es,RPT_TSDM_TSVALUE,1.0,Valor de series temporales
es,RPT_TSDM_TSVARNAME,1.0,Nombre de la variable original
es,RPT_TSDM_UPPER,1.0,Superior
es,RPT_TSDM_USERLENCYCLE,1.0,Longitud del ciclo del usuario
es,RPT_TSDM_VARIABLE,1.0,Variable
es,RPT_TSDM_VARROLE,1.0,Rol de la variable
es,RPT_TVALUE_VLABEL,1.0,T-valor
es,RPT_TWOSAMPLEKS_VLABEL,1.0,Estad\u00edstico Kolmogorov-Smirnov de dos muestras
es,RPT_TWOSTAGENUM_DESC,1.0,DosEtapas (%s)
es,RPT_TWOSTAGE_DESC,1.0,DosEtapas
es,RPT_TYPE_VLABEL,1.0,Tipo
es,RPT_UNHIDDENVARS_TITLE,1.0,Variables descubiertas para el puerto %s
es,RPT_USED_VLABEL,1.0,Utilizado
es,RPT_USERID_VLABEL,1.0,Id usuario
es,RPT_USERREPLACEMAX_VLABEL,1.0,Valor de reemplazo superior especificado por el usuario
es,RPT_USERREPLACEMIN_VLABEL,1.0,Valor de reemplazo inferior especificado por el usuario
es,RPT_USER_NOTE,1.0,Usuario       =%s
es,RPT_VALIDATE_VLABEL,1.0,Validaci\u00f3n
es,RPT_VALIDAVERAGE_VLABEL,1.0,Promedio de validaci\u00f3n
es,RPT_VALIDBINKSCUTOFF_VLABEL,1.0,Validar: corte de probabilidad Kolmogorov-Smirnov de dos factores basado en variables categorizadas
es,RPT_VALIDCAPC_VLABEL,1.0,Validar: Respuesta capturada de porcentaje acumulado
es,RPT_VALIDCAP_VLABEL,1.0,Validar: Respuesta capturada del porcentaje
es,RPT_VALIDCOUNT_VLABEL,1.0,N\u00famero v\u00e1lido
es,RPT_VALIDGAIN_VLABEL,1.0,Validar: Ganancia
es,RPT_VALIDGINI_VLABEL,1.0,Validar: Coeficiente de Gini
es,RPT_VALIDKSBIN_VLABEL,1.0,Validar: Estad\u00edstico Kolmogorov-Smirnov de dos factores basado en variables categorizadas
es,RPT_VALIDKSCUTOFF_VLABEL,1.0,Validar: Corte de probabilidad Kolmogorov-Smirnov
es,RPT_VALIDKS_VLABEL,1.0,Validar: Estad\u00edstico Kolmogorov-Smirnov
es,RPT_VALIDLIFTC_VLABEL,1.0,Validar: Mejora acumulada
es,RPT_VALIDLIFT_VLABEL,1.0,Validar: Mejora
es,RPT_VALIDN_VLABEL,1.0,Validar: n\u00famero de observaciones
es,RPT_VALIDOBS_VLABEL,1.0,Observaciones de validaci\u00f3n
es,RPT_VALIDPERCENT_VLABEL,1.0,Porcentaje v\u00e1lido
es,RPT_VALIDRASE_VLABEL,1.0,ASE ra\u00edz de validaci\u00f3n
es,RPT_VALIDRESPC_VLABEL,1.0,Validar: Respuesta de porcentaje acumulado
es,RPT_VALIDRESP_VLABEL,1.0,Validar: Respuesta de porcentaje
es,RPT_VALIDROC_VLABEL,1.0,Validar: \u00cdndice Roc
es,RPT_VALIDTOTAL_VLABEL,1.0,Total v\u00e1lido
es,RPT_VALUEID_VLABEL,1.0,Id de valor
es,RPT_VALUE_VLABEL,1.0,Valor
es,RPT_VARCLUS_ERROR_NEEDTRAINDS,1.0,ERROR: debe especificar un conjunto de datos ruto o de entrenamiento
es,RPT_VARCLUS_LABEL_CLUSTER,1.0,Cl\u00faster
es,RPT_VARCLUS_LABEL_CLUSTERNAME,1.0,Nombre de cl\u00faster
es,RPT_VARCLUS_LABEL_CLUSTERNUM,1.0,Cl\u00faster %s
es,RPT_VARCLUS_LABEL_FREQCNT,1.0,N\u00famero de frecuencia
es,RPT_VARCLUS_LABEL_FREQPCT,1.0,Porcentaje de frecuencia total
es,RPT_VARCLUS_LABEL_GCLUSTER,1.0,Cl\u00faster global
es,RPT_VARCLUS_LABEL_GC_CLUSTERNUM,1.0,GC %#1s :Cl\u00faster %#2s
es,RPT_VARCLUS_LABEL_LABEL,1.0,Etiqueta
es,RPT_VARCLUS_LABEL_LINKID,1.0,ID del enlace
es,RPT_VARCLUS_LABEL_NAME,1.0,Nombre
es,RPT_VARCLUS_LABEL_NEXTCLUS,1.0,Siguiente cl\u00faster m\u00e1s cercano
es,RPT_VARCLUS_LABEL_NEXTRSQ,1.0,R-cuadrado con siguiente componente cl\u00faster
es,RPT_VARCLUS_LABEL_NODEIDVAR,1.0,ID de nodo
es,RPT_VARCLUS_LABEL_NODETYPE,1.0,Tipo de nodo
es,RPT_VARCLUS_LABEL_ONEMINUSRSQ,1.0,1-R2 Ratio
es,RPT_VARCLUS_LABEL_OWNRSQ,1.0,R-cuadrado con componente cl\u00faster propio
es,RPT_VARCLUS_LABEL_SCALEDSTD,1.0,STD escalado
es,RPT_VARCLUS_LABEL_TYPE,1.0,Tipo
es,RPT_VARCLUS_LABEL_VARIABLE,1.0,Variable
es,RPT_VARCLUS_LABEL_VARSELECTED,1.0,Variable seleccionada
es,RPT_VARCLUS_LABEL_X,1.0,X
es,RPT_VARCLUS_LABEL_Y,1.0,Y
es,RPT_VARCLUS_SCORE_CLUSCOMPNUM,1.0,Componente cl\u00faster %s
es,RPT_VARCLUS_SCORE_GCLUSCOMPNUM,1.0,Cl\u00faster global %#1s : Componente cl\u00faster %#2s
es,RPT_VARCLUS_SCORE_GC_NUM_CLUSCORR,1.0,GCluster: correlaci\u00f3n cl\u00faster %s
es,RPT_VARCLUS_SCORE_GC_NUM_CLUSPLOT,1.0,GCluster: Gr\u00e1fico cl\u00faster %s
es,RPT_VARCLUS_SCORE_GC_NUM_CORRSTRUCT,1.0,GCluster: estructura de correlaci\u00f3n %s
es,RPT_VARCLUS_SCORE_GC_NUM_DENDROGRAM,1.0,GCluster: dendrograma %s
es,RPT_VARCLUS_SCORE_GC_NUM_RSQPLOT,1.0,GCluster: gr\u00e1fico R cuadrado %s
es,RPT_VARCLUS_SCORE_GC_NUM_VARSEL,1.0,GCluster: selecci\u00f3n de variable %s
es,RPT_VARCLUS_SCORE_TITLE_BEGIN,1.0,C\u00f3digo de puntuaci\u00f3n de Varclus
es,RPT_VARCLUS_SCORE_TITLE_GCLUS,1.0,Inicio del c\u00f3digo de puntuaci\u00f3n de Varclus: GCLUSTER %s
es,RPT_VARCOUNT_VLABEL,1.0,N\u00famero de variables
es,RPT_VARIABLECLUSTERINGNUM_DESC,1.0,Clustering de la variable (%s)
es,RPT_VARIABLECLUSTERING_DESC,1.0,Clustering de la variable
es,RPT_VARIABLEIMPORTANCE_TITLE,1.0,Importancia de la variable
es,RPT_VARIABLESELECTIONNUM_DESC,1.0,Selecci\u00f3n de la variable (%s)
es,RPT_VARIABLESELECTION_DESC,1.0,Selecci\u00f3n de la variable
es,RPT_VARIABLE_CLASS_TITLE,1.0,Variables de clase
es,RPT_VARIABLE_INTERVAL_TITLE,1.0,Variables de intervalo
es,RPT_VARIABLE_VLABEL,1.0,Variable
es,RPT_VARLEVELS_TITLE,1.0,Sumarizaci\u00f3n de los niveles de la variable
es,RPT_VARLIMITS_TITLE,1.0,L\u00edmites y valores de reemplazo para las variables de intervalo
es,RPT_VARLIST_TITLE,1.0,Lista de variables
es,RPT_VARPERCENT_VLABEL,1.0,Porcentaje de variables
es,RPT_VARSEL_DMNMAXLEVEL,1.0,Rechazado por: supera el nivel de clase m\u00e1ximo de %s
es,RPT_VARSEL_DMNREJAOV16,1.0,Rechazado por: variable AOV16 preferida
es,RPT_VARSEL_DMNREJCHI,1.0,Rechazado por: valor chi-cuadrado peque\u00f1o
es,RPT_VARSEL_DMNREJGROUP,1.0,Rechazado por: variable de grupo preferida
es,RPT_VARSEL_DMNREJHIER,1.0,Rechazado por: informaci\u00f3n duplicada con %s
es,RPT_VARSEL_DMNREJLOWR2,1.0,Rechazado por: valor R-cuadrado peque\u00f1o
es,RPT_VARSEL_DMNREJMAN,1.0,Rechazado por: establecimiento rechazo manual
es,RPT_VARSEL_DMNREJMISS,1.0,Rechazado por: supera el porcentaje ausente de %s
es,RPT_VARSEL_DMNREJUNUSED,1.0,Rechazado por: variable no usada
es,RPT_VARSEL_LABEL,1.0,Selecci\u00f3n de variables
es,RPT_VARSEL_LABEL_BINCUTOFF,1.0,Corte de clase
es,RPT_VARSEL_LABEL_COMMENT,1.0,Motivo del rechazo
es,RPT_VARSEL_LABEL_DF,1.0,Grado de libertad
es,RPT_VARSEL_LABEL_EFFECT,1.0,Efecto
es,RPT_VARSEL_LABEL_FIRSTLEVEL,1.0,Nivel 1
es,RPT_VARSEL_LABEL_FIRSTVAR,1.0,Variable 1
es,RPT_VARSEL_LABEL_GROUP,1.0,Grupo
es,RPT_VARSEL_LABEL_IMPORTANCE,1.0,Importancia relativa
es,RPT_VARSEL_LABEL_LABEL,1.0,Etiqueta
es,RPT_VARSEL_LABEL_LEVEL,1.0,Nivel
es,RPT_VARSEL_LABEL_NAME,1.0,Nombre
es,RPT_VARSEL_LABEL_NRULES,1.0,N\u00famero de reglas en el \u00e1rbol
es,RPT_VARSEL_LABEL_R2,1.0,R-cuadrado
es,RPT_VARSEL_LABEL_SECONDLEVEL,1.0,Nivel 2
es,RPT_VARSEL_LABEL_SECONDVAR,1.0,Variable 2
es,RPT_VARSEL_LABEL_SEQR2,1.0,R-cuadrado secuencial
es,RPT_VARSEL_LABEL_VARIABLE,1.0,Variable
es,RPT_VARSEL_LOG_NOINPUTS1,1.0,WARNING: todas las variables input se han rechazado
es,RPT_VARSEL_LOG_NOINPUTS2,1.0,WARNING: debe marcar las opciones especificadas para seleccionar la variable
es,RPT_VARSEL_LOG_RERUNDMDB,1.0,Vuelva a ejecutar proc dmdb solo con las variables en el modelo.
es,RPT_VARSEL_LOG_RESETTORSQ1,1.0,Chi-cuadrado es un m\u00e9todo no v\u00e1lido cuando se especifica un target de intervalo.
es,RPT_VARSEL_LOG_RESETTORSQ2,1.0,El valor para el m\u00e9todo se va a restablecer a R-cuadrado.
es,RPT_VARSEL_LOG_USEGROUPON,1.0,La opci\u00f3n UseGroups se ha activado autom\u00e1ticamente para las interacciones.
es,RPT_VARSEL_SUM_DUMMYTARGET_NOTE1,1.0,NOTE: se ha usado un target binario de prueba(%#1s) para el target %#2s (%#3s).
es,RPT_VARSEL_SUM_DUMMYTARGET_NOTE2,1.0,"NOTE: para %#1s, %#2s es el nivel de evento y el resto es el nivel nonevent"
es,RPT_VARSEL_SUM_MAXCLASS,1.0,Nivel de clase m\u00e1ximo: %s
es,RPT_VARSEL_SUM_MISS_PERCENT,1.0,Porcentaje m\u00e1ximo ausente: %s
es,RPT_VARSEL_SUM_MODEL_CHI2,1.0,Modelo de selecci\u00f3n de la variable: Chi-cuadrado
es,RPT_VARSEL_SUM_MODEL_R2,1.0,Modelo de selecci\u00f3n de la variable: R-cuadrado
es,RPT_VARSEL_SUM_MODEL_R2ANDCHI2,1.0,Modelo de selecci\u00f3n de la variable: R-cuadrado y Chi-cuadrado
es,RPT_VARSEL_SUM_NOTARGETMODEL,1.0,NOTE: no se ha utilizado ning\u00fan modelo de selecci\u00f3n asociado al target
es,RPT_VARSEL_SUM_NO_MAXCLASS,1.0,NOTE: el nivel de clase m\u00e1ximo no ha rechazado ninguna variable
es,RPT_VARSEL_SUM_NO_MAXMISS,1.0,NOTE: el porcentaje ausente m\u00e1ximo no ha rechazado ninguna variable
es,RPT_VARSEL_SUM_NUM_AOV16,1.0,NOTE: las variables %s Aov16 se han creado
es,RPT_VARSEL_SUM_NUM_GROUP,1.0,NOTE: las variables de grupo %s se han creado
es,RPT_VARSEL_SUM_NUM_INPUT,1.0,N\u00famero total de inputs: %s
es,RPT_VARSEL_SUM_NUM_INTER,1.0,NOTE: las variables de interacci\u00f3n %s se han creado
es,RPT_VARSEL_SUM_NUM_MAXCLASS,1.0,NOTE: el nivel de clase m\u00e1ximo ha rechazado %s variables
es,RPT_VARSEL_SUM_NUM_MAXMISS,1.0,NOTE: el porcentaje ausente m\u00e1ximo ha rechazado %s variables
es,RPT_VARSEL_SUM_NUM_REJECTEDINPUT,1.0,N\u00famero total de inputs rechazados: %s
es,RPT_VARSEL_SUM_NUM_UNUSEDINPUT,1.0,N\u00famero total de inputs no utilizados: %s
es,RPT_VARSEL_SUM_NUM_UNUSEDREJECT,1.0,NOTE: la opci\u00f3n de rechazo de variables no usadas ha rechazado %s variables
es,RPT_VARSEL_SUM_NUM_USEDINPUT,1.0,N\u00famero total de inputs utilizados: %s
es,RPT_VARSEL_SUM_ONE_AOV16,1.0,NOTE: la variable %s Aov16 se ha creado
es,RPT_VARSEL_SUM_ONE_GROUP,1.0,NOTE: la variable de grupo %s se ha creado
es,RPT_VARSEL_SUM_ONE_INTER,1.0,NOTE: la variable de interacci\u00f3n %s se ha creado
es,RPT_VARSEL_SUM_ONE_MAXCLASS,1.0,NOTE: el nivel de clase m\u00e1ximo ha rechazado la variable %s
es,RPT_VARSEL_SUM_ONE_MAXMISS,1.0,NOTE: el porcentaje ausente m\u00e1ximo ha rechazado la variable %s
es,RPT_VARSEL_SUM_ONE_UNUSEDREJECT,1.0,NOTE: la opci\u00f3n de rechazo de variables no usadas ha rechazado la variable %s
es,RPT_VARSEL_SUM_TARGET_LEVEL,1.0,Nivel del target: %s
es,RPT_VARSEL_SUM_TARGET_NAME,1.0,Nombre del target: %s
es,RPT_VARSEL_SUM_TARGET_NOMINALBINARY,1.0,NOTE: el nivel del target es nominal pero se ha marcado como binario
es,RPT_VARSEL_SUM_TITLE_TRAIN,1.0,Resumen de Selecci\u00f3n de variable para el entrenamiento
es,RPT_VARSEL_SUM_USEGROUP_AUTO_ON,1.0,NOTE: la opci\u00f3n UseGroups se ha activado autom\u00e1ticamente para las interacciones
es,RPT_VARSEL_TREE_NINNODE,1.0,N en Nodo:
es,RPT_VARSEL_TREE_NODECOLOR,1.0,Color del Nodo
es,RPT_VARSEL_TREE_NODETEXT,1.0,Texto del nodo
es,RPT_VARSEL_TREE_TEXTALL,1.0,Todo el texto
es,RPT_VARSUMMARY_TITLE,1.0,Resumen de variables
es,RPT_VIMPORTANCE_VLABEL,1.0,Importancia de validaci\u00f3n
es,RPT_VIYAFITSTAT_ACC_VLABEL,1.0,Exactitud
es,RPT_VIYAFITSTAT_F1_VLABEL,1.0,Puntuaci\u00f3n F1
es,RPT_VIYAFITSTAT_FDR_VLABEL,1.0,Tasa de falso descubrimiento
es,RPT_VIYAFITSTAT_FHALF_VLABEL,1.0,Puntuaci\u00f3n F0.5
es,RPT_VIYAFITSTAT_FPR_VLABEL,1.0,Tasa de falso positivo
es,RPT_VIYAFITSTAT_KS2_VLABEL,1.0,Kolmogorov-Smirnov (KS)
es,RPT_VIYAFITSTAT_KS_VLABEL,1.0,Corte KS
es,RPT_VIYAFITSTAT_MAE_VLABEL,1.0,Error absoluto de la media
es,RPT_VIYAFITSTAT_MCE_VLABEL,1.0,Clasificaci\u00f3n err\u00f3nea (MCE)
es,RPT_VIYAFITSTAT_MCLL_VLABEL,1.0,P\u00e9rdida log multiclase
es,RPT_VIYAFITSTAT_MSLE_VLABEL,1.0,Error logar\u00edtmico cuadr\u00e1tico de la media
es,RPT_VIYAFITSTAT_RMAE_VLABEL,1.0,Error absoluto medio de la ra\u00edz
es,RPT_VIYAFITSTAT_RMSLE_VLABEL,1.0,Error logar\u00edtmico cuadr\u00e1tico medio de la ra\u00edz
es,RPT_VPERCENTCORRECT_VLABEL,1.0,Porcentaje correcto v\u00e1lido
es,RPT_VPROB_VLABEL,1.0,Porcentaje de validaci\u00f3n %s
es,RPT_VRASE_VLABEL,1.0,Validar: error cuadrado del promedio de la ra\u00edz
es,RPT_VSLABEL_VLABEL,1.0,%#1s vs %#2s (%#3s)
es,RPT_VSSE_VLABEL,1.0,Suma de validaci\u00f3n de errores cuadrados
es,RPT_WEIGHT_VLABEL,1.0,Peso
es,RPT_WHERE_VLABEL,1.0,Grupo
es,RPT_WITHINTIME_DAY,1.0,En los siguientes d\u00edas
es,RPT_WITHINTIME_DAYS,1.0,En los siguientes %s d\u00edas
es,RPT_WITHINTIME_MONTH,1.0,En los siguientes meses
es,RPT_WITHINTIME_MONTHS,1.0,En los siguientes %s meses
es,RPT_WITHINTIME_QTR,1.0,En el siguiente trimestre
es,RPT_WITHINTIME_QTRS,1.0,En los siguientes %s trimestres
es,RPT_WITHINTIME_SEMIYEAR,1.0,En el siguiente semestre
es,RPT_WITHINTIME_SEMIYEARS,1.0,En los siguientes %s semestres
es,RPT_WITHINTIME_VLABEL,1.0,En los siguientes %s
es,RPT_WITHINTIME_WEEK,1.0,En las siguientes semanas
es,RPT_WITHINTIME_WEEKS,1.0,En las siguientes %s semanas
es,RPT_WITHINTIME_YEAR,1.0,En el siguiente a\u00f1o
es,RPT_WITHINTIME_YEARS,1.0,En los siguientes %s a\u00f1os
es,RPT_WORTH2_TITLE,1.0,Perfiles de importancia del \u00e1rbol de decisi\u00f3n
es,RPT_WORTH_TITLE,1.0,Variable: %#1s Segmento: %#2s N\u00famero: %#3s
es,RPT_WORTH_VLABEL,1.0,Valor
es,RP_HPNEURONID_VLABEL,1.0,ID neuronal
es,RULEIDMODEL_NOTE,1.0,MODELO %s
es,RULEINDUCTIONSCORE_NOTE,1.0,C\u00f3digo de scoring de inducci\u00f3n de la regla
es,RULEINDUCTION_NOTE,1.0,Entrenamiento de inducci\u00f3n de la regla
es,RUNARBOR_NOTE,1.0,%s: ejecutar procedimiento ARBOR
es,RUNDMVQ_NOTE,1.0,%s: ejecutar procedimiento DMVQ
es,RUNERROR_ERR,1.0,Error en el servidor durante la ejecuci\u00f3n.
es,SAMPLENOTEXIST_WARNING,1.0,"La tabla muestral, %s, no existe. Se usar\u00e1 la tabla original."
es,SAMPLE_DATAOBS_VLABEL,1.0,N\u00famero de observaci\u00f3n
es,SAMPLING.NOCLUSTERVAR_ERR,1.0,Debe especificar una variable cl\u00faster.
es,SAMPLING.NOSTRATIFICATIONVAR_ERR,1.0,Se debe especificar al menos una variable de estratificaci\u00f3n.
es,SAVECANDIDATES_NOTE,1.0,* BUSCAR: guardar candidatos para el bucle siguiente;
es,SAVEESTIMATES_NOTE,1.0,* Guardar estimaciones como mejor;
es,SAVEFORFINAL_NOTE,1.0,* BUSCAR: guardar candidato para el modelo final;
es,SAVE_BAD_CHAR_ERR,1.0,El prefijo del archivo contiene un car\u00e1cter no v\u00e1lido.
es,SAVE_EXCEL_LIMIT_WARN,1.0,WARNING: %s supera el l\u00edmite de tama\u00f1o de Microsoft Excel.
es,SAVE_LOCATION_VLABEL,1.0,Ubicaci\u00f3n de la salida
es,SAVE_NAMELENGTHJMP_WARN,1.0,WARNING: %s supera el l\u00edmite de longitud para el nombre JMP.
es,SAVE_NAMELENGTHSAS_WARN,1.0,WARNING: %s supera el l\u00edmite de longitud para los nombres.
es,SAVE_NOCATS_WARN,1.0,WARNING: Los cat\u00e1logos de formato no se reemplazar\u00e1n.
es,SAVE_NODATA_WARN,1.0,WARNING: Los datos input no existen o no se han especificado.
es,SAVE_NOVARS_WARN,1.0,WARNING: N\u00famero total de variables input: %s.
es,SAVE_NUMOBS_VLABEL,1.0,Observaciones totales
es,SAVE_NUMOUTOBS_VLABEL,1.0,Observaciones guardadas
es,SAVE_REPLACE_WARN,1.0,WARNING: Exportaci\u00f3n cancelada. Los datos de salida %s ya existen. Establezca la propiedad de reemplazo en s\u00ed para reemplazar.
es,SAVE_RESULTS_TITLE,1.0,Propiedades de datos guardadas
es,SAVE_WORK_LIB_WARN,1.0,WARNING: Los archivos guardados en la librer\u00eda WORK se eliminan con toda la librer\u00eda WORK cuando este flujo se completa.
es,SEARCH_NOTE,1.0,* Autoneuronal: buscar / %s;
es,SEGMENTFOLDERNOTEXIST_ERROR,1.0,"La carpeta para el segmento especificado , %s, no existe."
es,SELECTINGRULES_NOTE,1.0,%s: seleccionando reglas
es,SETPRINTOPTIONS_NOTE,1.0,* establecer opciones de impresi\u00f3n;
es,SINGLELAYER_NOTE,1.0,* Autoneuronal: red como capa \u00fanica w/m\u00f3dulos;
es,SOFTMAXFUNCION_NOTE,1.0,Note: la funci\u00f3n Softmax requiere 2 unidades ocultas. Softmax no se utilizar\u00e1.
es,SORTINGTRAINDATA_NOTE,1.0,%s: clasificando datos para entrenamiento
es,SPACINGHEADER_NOTE,1.0,%s: m\u00e9todo SPACING
es,SPK_BATCHCODE_NOTE,1.0,C\u00f3digo batch
es,SPK_BATCHMETA_NOTE,1.0,Metadatos Batch
es,SPK_CATALOGINSERT_NOTE,1.0,Cat\u00e1logo %s insertado correctamente.
es,SPK_CCODE_NOTE,1.0,Archivo de puntuaci\u00f3n C
es,SPK_COMPONENTS_NOTE,1.0,Componentes
es,SPK_CSCORE_NOTE,1.0,C\u00f3digo de puntuaci\u00f3n C
es,SPK_CSVINSERT_NOTE,1.0,Archivo CSV %s insertado correctamente.
es,SPK_CXML_NOTE,1.0,Metadatos C Score
es,SPK_DATAINSERT_NOTE,1.0,Conjunto de datos %s insertado correctamente.
es,SPK_DB2_CCODE_NOTE,1.0,C\u00f3digo de puntuaci\u00f3n C para DB2
es,SPK_FILEINSERT_NOTE,1.0,Archivo %s insertado correctamente.
es,SPK_FORMATCODE_NOTE,1.0,C\u00f3digo de formato
es,SPK_INPUTTABLE_NOTE,1.0,Tabla input
es,SPK_JCLASS_NOTE,1.0,Clase
es,SPK_JCODE_NOTE,1.0,Archivo Java Score
es,SPK_JSCORE_NOTE,1.0,C\u00f3digo de puntuaci\u00f3n Java
es,SPK_JUSERFORMAT_NOTE,1.0,Formato definido por el usuario
es,SPK_JXML_NOTE,1.0,Metadatos Java Score
es,SPK_MININGRESULT_NOTE,1.0,Metadatos Mining Result
es,SPK_NODESTATUS_NOTE,1.0,Estado del nodo
es,SPK_OUTPUTTABLE_NOTE,1.0,Tabla de salida
es,SPK_PACKBEGIN_NOTE,1.0,El paquete %s ha empezado correctamente.
es,SPK_PACKEND_NOTE,1.0,El paquete %s ha finalizado correctamente.
es,SPK_PACKINSERT_NOTE,1.0,El paquete %s se ha insertado correctamente.
es,SPK_PACKPUBLISH_NOTE,1.0,Publicaci\u00f3n del paquete %s correcta.
es,SPK_PATHSCORE_NOTE,1.0,C\u00f3digo de puntuaci\u00f3n de la ruta
es,SPK_PMMLCODE_NOTE,1.0,C\u00f3digo de puntuaci\u00f3n PMML
es,SPK_PROPERTIES_NOTE,1.0,Propiedades
es,SPK_REPORTMETA_NOTE,1.0,Metadatos Report
es,SPK_SASCODE_NOTE,1.0,C\u00f3digo de paso data
es,SPK_SASSCORE_NOTE,1.0,C\u00f3digo de puntuaci\u00f3n SAS
es,SPK_STATTABLE_NOTE,1.0,Tabla de estad\u00edsticos
es,SPK_TABLEMETA_NOTE,1.0,Metadatos Table
es,SPK_TARGETTABLE_NOTE,1.0,Tabla del target
es,SPK_WORKSPACE_NOTE,1.0,Configuraci\u00f3n del espacio de trabajo
es,SPLITSIZENOTVALID_NOTE,1.0,El valor Split Size especificado no es v\u00e1lido.
es,SPLITSIZEOVERTRAINOBS_NOTE,1.0,El valor especificado para splitsize supera el n\u00famero de obs en los datos de entrenamiento.
es,SPLITSIZERESET_NOTE,1.0,El valor para Split Size se ha restablecido al valor predeterminado ausente.
es,STARTHISTORY_NOTE,1.0,* Iniciar historia;
es,STARTUPCODE_ERR,1.0,El c\u00f3digo de inicio del servidor genera avisos o errores.
es,STAT_ALOSS_VLABEL,1.0,P\u00e9rdida media
es,STAT_APROF_VLABEL,1.0,Beneficio medio
