date,sale,price,discount,cost,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price13,price14,price15,price16,price17,regionName,productLine,productName,region,line,product
2001-11-01,322.0,33.3999999999998,0.0,20.1499999999999,52.2999999999996,115.0,33.3999999999998,67.9000000000004,36.0,48.6000000000002,35.7000000000004,59.0,65.2000000000002,56.9000000000001,171.399999999999,132.300000000001,122.0,53.0,120.199999999999,83.0,80.5,Region1,Line1,Product3,1.0,1.0,3.0
2001-12-01,355.0,33.3999999999997,0.0,20.1499999999998,52.2999999999996,115.0,33.3999999999997,67.9000000000004,36.0,48.6000000000002,42.0,59.0,65.2000000000002,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region1,Line1,Product3,1.0,1.0,3.0
2002-01-01,321.0,33.3999999999998,0.0,20.1499999999999,52.2999999999996,115.0,33.3999999999998,67.9000000000004,36.0,48.6000000000001,42.0,59.0,65.2000000000003,56.9000000000002,171.4,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region1,Line1,Product3,1.0,1.0,3.0
2002-02-01,316.0,33.3999999999998,0.0,20.1499999999999,52.2999999999996,115.0,33.3999999999998,67.9000000000003,36.0,48.6,42.0,59.0,65.2000000000003,51.2099999999994,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region1,Line1,Product3,1.0,1.0,3.0
2002-03-01,331.0,33.3999999999997,0.0,20.1499999999999,52.2999999999996,103.5,33.3999999999997,67.9000000000003,28.7999999999997,48.6000000000001,42.0,59.0,65.2000000000003,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region1,Line1,Product3,1.0,1.0,3.0
2002-04-01,320.0,33.3999999999998,0.0,20.1499999999999,52.2999999999996,115.0,33.3999999999998,67.9000000000004,36.0,48.6,42.0,59.0,65.2000000000003,56.9000000000002,154.259999999998,147.0,122.0,53.0,108.18,83.0,80.5,Region1,Line1,Product3,1.0,1.0,3.0
2002-05-01,331.0,33.3999999999997,0.0,20.1499999999999,52.2999999999996,115.0,33.3999999999997,67.9000000000005,36.0,48.6000000000001,42.0,59.0,65.2000000000003,56.9000000000002,171.399999999999,132.300000000001,122.0,53.0,120.199999999999,83.0,80.5,Region1,Line1,Product3,1.0,1.0,3.0
2002-06-01,328.0,33.3999999999998,0.0,20.1499999999999,52.2999999999996,115.0,33.3999999999998,67.9000000000005,36.0,43.7400000000001,42.0,59.0,65.2000000000003,56.9000000000003,171.399999999999,147.0,103.699999999999,53.0,120.199999999999,83.0,80.5,Region1,Line1,Product3,1.0,1.0,3.0
2002-07-01,335.0,33.3999999999997,0.0,20.1499999999998,52.2999999999996,115.0,33.3999999999997,67.9000000000005,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000003,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region1,Line1,Product3,1.0,1.0,3.0
2002-08-01,322.0,33.3999999999998,0.0,20.1499999999999,52.2999999999996,115.0,33.3999999999998,67.9000000000005,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region1,Line1,Product3,1.0,1.0,3.0
2002-09-01,338.0,33.3999999999997,0.0,20.1499999999998,44.4550000000005,115.0,33.3999999999997,61.1100000000003,36.0,48.6000000000002,42.0,59.0,58.6800000000002,56.9000000000001,171.4,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region1,Line1,Product3,1.0,1.0,3.0
2002-10-01,333.0,33.3999999999997,0.0,20.1499999999999,52.2999999999996,115.0,33.3999999999997,67.9000000000003,36.0,48.6000000000002,42.0,53.0999999999998,65.2000000000003,56.9000000000002,171.399999999999,147.0,122.0,47.7000000000004,120.199999999999,83.0,72.4500000000005,Region1,Line1,Product3,1.0,1.0,3.0
2002-11-01,345.0,33.3999999999997,0.0,20.1499999999998,52.2999999999996,115.0,33.3999999999997,67.9000000000004,36.0,48.6000000000002,37.7999999999995,59.0,65.2000000000003,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region1,Line1,Product3,1.0,1.0,3.0
2002-12-01,396.0,30.0599999999999,0.1,20.1499999999998,52.2999999999996,115.0,30.0599999999999,67.9000000000003,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,74.7000000000005,80.5,Region1,Line1,Product3,1.0,1.0,3.0
1998-01-01,418.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999998,67.9000000000004,36.0,38.8799999999999,42.0,59.0,65.2000000000003,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,70.5499999999996,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1998-02-01,397.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999998,67.9000000000004,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000003,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1998-03-01,413.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000004,36.0,48.6000000000002,42.0,59.0,65.2000000000003,48.3650000000006,154.259999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1998-04-01,404.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,28.3899999999999,67.9000000000004,36.0,48.6,42.0,59.0,65.2000000000003,56.9000000000003,171.399999999999,147.0,122.0,45.0499999999995,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1998-05-01,375.0,67.9000000000003,0.0,30.8999999999997,44.4550000000005,115.0,33.3999999999997,67.9000000000003,36.0,48.6000000000001,42.0,59.0,65.2000000000003,56.9000000000003,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1998-06-01,443.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,103.5,33.3999999999997,67.9000000000005,36.0,48.6,42.0,59.0,65.2000000000003,56.9000000000004,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1998-07-01,441.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000005,36.0,48.6000000000002,42.0,59.0,55.4199999999998,56.9000000000003,171.399999999999,147.0,103.699999999999,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1998-08-01,481.0,61.1100000000003,0.1,30.8999999999997,52.2999999999996,115.0,33.3999999999997,61.1100000000003,36.0,48.6000000000002,42.0,53.1,65.2000000000003,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1998-09-01,419.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000004,30.6000000000002,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000003,171.399999999999,124.949999999998,122.0,53.0,120.199999999999,83.0,68.4249999999996,Region2,Line2,Product4,2.0,2.0,4.0
1998-10-01,342.0,67.9000000000002,0.0,30.8999999999998,52.2999999999996,115.0,33.3999999999998,67.9000000000002,36.0,48.6000000000002,33.5999999999996,59.0,65.2000000000002,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1998-11-01,347.0,67.9000000000002,0.0,30.8999999999998,52.2999999999996,115.0,33.3999999999998,67.9000000000002,36.0,48.6000000000002,42.0,59.0,65.2000000000002,56.9000000000001,171.4,147.0,122.0,53.0,102.169999999998,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1998-12-01,398.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000004,36.0,48.6000000000002,42.0,59.0,65.2000000000002,56.9000000000003,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1999-01-01,415.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000004,36.0,48.6000000000001,42.0,59.0,65.2000000000002,56.9000000000002,171.4,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1999-02-01,421.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000004,36.0,48.6000000000001,42.0,59.0,65.2000000000003,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1999-03-01,414.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,103.5,33.3999999999997,67.9000000000004,36.0,48.6000000000001,42.0,59.0,65.2000000000002,56.9000000000003,171.399999999999,147.0,122.0,53.0,120.199999999999,74.6999999999999,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1999-04-01,465.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000005,36.0,48.5999999999999,42.0,59.0,65.2000000000003,56.9000000000004,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1999-05-01,409.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,26.7199999999998,67.9000000000004,36.0,48.5999999999999,35.7000000000004,59.0,65.2000000000003,56.9000000000004,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1999-06-01,470.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999998,67.9000000000005,36.0,41.3100000000002,42.0,59.0,65.2000000000003,56.9000000000003,137.119999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1999-07-01,432.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000005,32.3999999999997,48.6000000000001,42.0,59.0,65.2000000000003,56.9000000000003,171.399999999999,124.949999999998,122.0,42.4000000000004,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1999-08-01,420.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000004,36.0,48.6000000000002,42.0,50.1500000000001,65.2000000000003,56.9000000000003,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1999-09-01,432.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000005,36.0,48.6,42.0,59.0,65.2000000000002,51.2099999999993,171.399999999999,147.0,122.0,53.0,108.18,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1999-10-01,526.0,54.3199999999997,0.2,30.8999999999997,47.0699999999997,115.0,33.3999999999998,54.3199999999997,36.0,48.6000000000002,42.0,59.0,58.6800000000002,56.9000000000002,171.4,147.0,109.8,53.0,120.199999999999,83.0,68.4249999999995,Region2,Line2,Product4,2.0,2.0,4.0
1999-11-01,425.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000004,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000002,171.4,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1999-12-01,467.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000005,36.0,48.6000000000002,42.0,59.0,65.2000000000002,56.9000000000001,171.4,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2000-01-01,437.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000005,36.0,48.6000000000002,42.0,59.0,65.2000000000003,45.5200000000003,171.4,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2000-02-01,434.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000005,36.0,48.6000000000002,35.7000000000004,59.0,65.2000000000003,56.9000000000001,171.399999999999,147.0,122.0,45.0499999999995,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2000-03-01,422.0,67.9000000000004,0.0,30.8999999999997,44.4550000000005,115.0,33.3999999999997,67.9000000000004,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000002,171.4,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2000-04-01,441.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000005,30.6000000000002,43.74,42.0,59.0,65.2000000000003,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2000-05-01,528.0,61.1100000000004,0.1,30.8999999999997,52.2999999999996,115.0,33.3999999999998,61.1100000000004,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000002,171.4,132.300000000001,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2000-06-01,450.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,92.0,33.3999999999997,67.9000000000005,36.0,48.6000000000001,42.0,59.0,65.2000000000003,56.9000000000003,171.399999999999,147.0,97.5999999999992,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2000-07-01,461.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000005,36.0,48.6,42.0,59.0,65.2000000000003,56.9000000000003,171.4,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2000-08-01,435.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,30.0599999999999,67.9000000000005,36.0,48.6000000000001,42.0,50.1500000000001,65.2000000000003,56.9000000000003,171.399999999999,147.0,122.0,53.0,120.199999999999,74.6999999999999,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2000-09-01,401.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000004,36.0,48.6,42.0,59.0,55.4199999999998,56.9000000000002,171.399999999999,147.0,122.0,53.0,102.169999999998,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2000-10-01,415.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999998,67.9000000000004,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000001,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,72.4500000000005,Region2,Line2,Product4,2.0,2.0,4.0
2000-11-01,419.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999998,67.9000000000004,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000001,145.690000000001,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2000-12-01,429.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999998,67.9000000000005,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000002,171.4,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2001-01-01,437.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000005,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000002,154.259999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2001-02-01,433.0,67.9000000000005,0.0,30.8999999999997,44.4550000000006,115.0,33.3999999999997,67.9000000000005,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000003,171.4,147.0,122.0,47.7000000000004,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2001-03-01,446.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,30.0599999999999,67.9000000000005,36.0,48.6000000000001,42.0,59.0,65.2000000000002,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2001-04-01,448.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000005,36.0,48.6000000000001,42.0,59.0,52.1599999999998,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2001-05-01,458.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,103.5,33.3999999999997,67.9000000000005,36.0,43.7400000000001,42.0,59.0,65.2000000000003,56.9000000000004,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2001-06-01,500.0,61.1100000000003,0.1,30.8999999999997,52.2999999999995,115.0,33.3999999999997,61.1100000000003,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000004,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2001-07-01,421.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000004,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000003,171.399999999999,147.0,122.0,53.0,108.18,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2001-08-01,478.0,67.9000000000006,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000006,28.7999999999996,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000004,171.399999999999,147.0,97.5999999999992,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2001-09-01,428.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000005,36.0,48.6000000000002,42.0,50.1500000000001,65.2000000000002,56.9000000000003,171.399999999999,147.0,122.0,53.0,120.199999999999,66.4000000000007,68.4249999999995,Region2,Line2,Product4,2.0,2.0,4.0
2001-10-01,421.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000004,36.0,48.6000000000002,42.0,59.0,65.2000000000002,45.5200000000003,171.4,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2001-11-01,425.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999998,67.9000000000004,36.0,48.6000000000002,35.7000000000004,59.0,65.2000000000002,56.9000000000001,171.399999999999,132.300000000001,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2001-12-01,411.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000004,36.0,48.6000000000002,42.0,59.0,65.2000000000002,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2002-01-01,407.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999998,67.9000000000004,36.0,48.6000000000001,42.0,59.0,65.2000000000003,56.9000000000002,171.4,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2002-02-01,378.0,67.9000000000003,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999998,67.9000000000003,36.0,48.6,42.0,59.0,65.2000000000003,51.2099999999994,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2002-03-01,365.0,67.9000000000003,0.0,30.8999999999997,52.2999999999996,103.5,33.3999999999997,67.9000000000003,28.7999999999997,48.6000000000001,42.0,59.0,65.2000000000003,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2002-04-01,400.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999998,67.9000000000004,36.0,48.6,42.0,59.0,65.2000000000003,56.9000000000002,154.259999999998,147.0,122.0,53.0,108.18,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2002-05-01,448.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000005,36.0,48.6000000000001,42.0,59.0,65.2000000000003,56.9000000000002,171.399999999999,132.300000000001,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2002-06-01,454.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999998,67.9000000000005,36.0,43.7400000000001,42.0,59.0,65.2000000000003,56.9000000000003,171.399999999999,147.0,103.699999999999,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2002-07-01,449.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000005,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000003,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2002-08-01,465.0,67.9000000000005,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999998,67.9000000000005,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2002-09-01,483.0,61.1100000000003,0.1,30.8999999999997,44.4550000000005,115.0,33.3999999999997,61.1100000000003,36.0,48.6000000000002,42.0,59.0,58.6800000000002,56.9000000000001,171.4,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2002-10-01,378.0,67.9000000000003,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000003,36.0,48.6000000000002,42.0,53.0999999999998,65.2000000000003,56.9000000000002,171.399999999999,147.0,122.0,47.7000000000004,120.199999999999,83.0,72.4500000000005,Region2,Line2,Product4,2.0,2.0,4.0
2002-11-01,390.0,67.9000000000004,0.0,30.8999999999997,52.2999999999996,115.0,33.3999999999997,67.9000000000004,36.0,48.6000000000002,37.7999999999995,59.0,65.2000000000003,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product4,2.0,2.0,4.0
2002-12-01,365.0,67.9000000000003,0.0,30.8999999999997,52.2999999999996,115.0,30.0599999999999,67.9000000000003,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,74.7000000000005,80.5,Region2,Line2,Product4,2.0,2.0,4.0
1998-01-01,416.0,36.0,0.0,16.3999999999998,52.2999999999996,115.0,33.3999999999998,67.9000000000004,36.0,38.8799999999999,42.0,59.0,65.2000000000003,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,70.5499999999996,80.5,Region2,Line2,Product5,2.0,2.0,5.0
1998-02-01,426.0,36.0,0.0,16.3999999999998,52.2999999999996,115.0,33.3999999999998,67.9000000000004,36.0,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000003,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product5,2.0,2.0,5.0
1998-03-01,409.0,36.0,0.0,16.3999999999998,52.2999999999996,115.0,33.3999999999997,67.9000000000004,36.0,48.6000000000002,42.0,59.0,65.2000000000003,48.3650000000006,154.259999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product5,2.0,2.0,5.0
1998-04-01,435.0,36.0,0.0,16.3999999999998,52.2999999999996,115.0,28.3899999999999,67.9000000000004,36.0,48.6,42.0,59.0,65.2000000000003,56.9000000000003,171.399999999999,147.0,122.0,45.0499999999995,120.199999999999,83.0,80.5,Region2,Line2,Product5,2.0,2.0,5.0
1998-05-01,421.0,36.0,0.0,16.3999999999998,44.4550000000005,115.0,33.3999999999997,67.9000000000003,36.0,48.6000000000001,42.0,59.0,65.2000000000003,56.9000000000003,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product5,2.0,2.0,5.0
1998-06-01,474.0,36.0,0.0,16.3999999999998,52.2999999999996,103.5,33.3999999999997,67.9000000000005,36.0,48.6,42.0,59.0,65.2000000000003,56.9000000000004,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product5,2.0,2.0,5.0
1998-07-01,470.0,36.0,0.0,16.3999999999998,52.2999999999996,115.0,33.3999999999997,67.9000000000005,36.0,48.6000000000002,42.0,59.0,55.4199999999998,56.9000000000003,171.399999999999,147.0,103.699999999999,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product5,2.0,2.0,5.0
1998-08-01,418.0,36.0,0.0,16.3999999999998,52.2999999999996,115.0,33.3999999999997,61.1100000000003,36.0,48.6000000000002,42.0,53.1,65.2000000000003,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product5,2.0,2.0,5.0
1998-09-01,523.0,30.6000000000002,0.15,16.3999999999998,52.2999999999996,115.0,33.3999999999997,67.9000000000004,30.6000000000002,48.6000000000002,42.0,59.0,65.2000000000003,56.9000000000003,171.399999999999,124.949999999998,122.0,53.0,120.199999999999,83.0,68.4249999999996,Region2,Line2,Product5,2.0,2.0,5.0
1998-10-01,416.0,36.0,0.0,16.3999999999998,52.2999999999996,115.0,33.3999999999998,67.9000000000002,36.0,48.6000000000002,33.5999999999996,59.0,65.2000000000002,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product5,2.0,2.0,5.0
1998-11-01,389.0,36.0,0.0,16.3999999999999,52.2999999999996,115.0,33.3999999999998,67.9000000000002,36.0,48.6000000000002,42.0,59.0,65.2000000000002,56.9000000000001,171.4,147.0,122.0,53.0,102.169999999998,83.0,80.5,Region2,Line2,Product5,2.0,2.0,5.0
1998-12-01,405.0,36.0,0.0,16.3999999999999,52.2999999999996,115.0,33.3999999999997,67.9000000000004,36.0,48.6000000000002,42.0,59.0,65.2000000000002,56.9000000000003,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product5,2.0,2.0,5.0
1999-01-01,414.0,36.0,0.0,16.3999999999998,52.2999999999996,115.0,33.3999999999997,67.9000000000004,36.0,48.6000000000001,42.0,59.0,65.2000000000002,56.9000000000002,171.4,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product5,2.0,2.0,5.0
1999-02-01,452.0,36.0,0.0,16.3999999999998,52.2999999999996,115.0,33.3999999999997,67.9000000000004,36.0,48.6000000000001,42.0,59.0,65.2000000000003,56.9000000000002,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product5,2.0,2.0,5.0
1999-03-01,447.0,36.0,0.0,16.3999999999998,52.2999999999996,103.5,33.3999999999997,67.9000000000004,36.0,48.6000000000001,42.0,59.0,65.2000000000002,56.9000000000003,171.399999999999,147.0,122.0,53.0,120.199999999999,74.6999999999999,80.5,Region2,Line2,Product5,2.0,2.0,5.0
1999-04-01,399.0,36.0,0.0,16.3999999999999,52.2999999999996,115.0,33.3999999999997,67.9000000000005,36.0,48.5999999999999,42.0,59.0,65.2000000000003,56.9000000000004,171.399999999999,147.0,122.0,53.0,120.199999999999,83.0,80.5,Region2,Line2,Product5,2.0,2.0,5.0
