QtySold,Price,Advertised,Holiday,Date,Product
7.0,1.49,0.0,0.0,2004-08-08,Cheese puffs
6.0,1.49,0.0,0.0,2004-08-09,Cheese puffs
4.0,1.49,0.0,0.0,2004-08-10,Cheese puffs
0.0,1.49,0.0,0.0,2004-08-11,Cheese puffs
5.0,1.49,0.0,0.0,2004-08-12,Cheese puffs
6.0,1.49,0.0,0.0,2004-08-13,Cheese puffs
7.0,1.49,0.0,0.0,2004-08-14,Cheese puffs
11.0,1.49,0.0,0.0,2004-08-15,Cheese puffs
7.0,1.49,0.0,0.0,2004-08-16,Cheese puffs
2.0,1.49,0.0,0.0,2004-08-17,Cheese puffs
4.0,1.49,0.0,0.0,2004-08-18,Cheese puffs
5.0,1.49,0.0,0.0,2004-08-19,Cheese puffs
4.0,1.49,0.0,0.0,2004-08-20,Cheese puffs
8.0,1.49,0.0,0.0,2004-08-21,Cheese puffs
10.0,1.49,0.0,0.0,2004-08-22,Cheese puffs
3.0,1.49,0.0,0.0,2004-08-23,Cheese puffs
4.0,1.49,0.0,0.0,2004-08-24,Cheese puffs
3.0,1.49,0.0,0.0,2004-08-25,Cheese puffs
4.0,1.49,0.0,0.0,2004-08-26,Cheese puffs
6.0,1.49,0.0,0.0,2004-08-27,Cheese puffs
8.0,1.49,0.0,0.0,2004-08-28,Cheese puffs
8.0,1.49,0.0,0.0,2004-08-29,Cheese puffs
3.0,1.49,0.0,0.0,2004-08-30,Cheese puffs
7.0,1.49,0.0,0.0,2004-08-31,Cheese puffs
1.0,1.49,0.0,1.0,2004-09-01,Cheese puffs
3.0,1.49,0.0,1.0,2004-09-02,Cheese puffs
11.0,1.49,0.0,1.0,2004-09-03,Cheese puffs
6.0,1.49,0.0,1.0,2004-09-04,Cheese puffs
6.0,1.49,0.0,1.0,2004-09-05,Cheese puffs
3.0,1.49,0.0,1.0,2004-09-06,Cheese puffs
5.0,1.49,0.0,1.0,2004-09-07,Cheese puffs
3.0,1.49,1.0,0.0,2004-09-08,Cheese puffs
6.0,1.49,1.0,0.0,2004-09-09,Cheese puffs
5.0,1.49,1.0,0.0,2004-09-10,Cheese puffs
9.0,1.49,1.0,0.0,2004-09-11,Cheese puffs
4.0,1.49,1.0,0.0,2004-09-12,Cheese puffs
6.0,1.49,1.0,0.0,2004-09-13,Cheese puffs
6.0,1.49,1.0,0.0,2004-09-14,Cheese puffs
1.0,1.49,0.0,0.0,2004-09-15,Cheese puffs
6.0,1.49,0.0,0.0,2004-09-16,Cheese puffs
4.0,1.49,0.0,0.0,2004-09-17,Cheese puffs
11.0,1.49,0.0,0.0,2004-09-18,Cheese puffs
4.0,1.49,0.0,0.0,2004-09-19,Cheese puffs
3.0,1.49,0.0,0.0,2004-09-20,Cheese puffs
3.0,1.49,0.0,0.0,2004-09-21,Cheese puffs
1.0,1.49,0.0,0.0,2004-09-22,Cheese puffs
5.0,1.49,0.0,0.0,2004-09-23,Cheese puffs
4.0,1.49,0.0,0.0,2004-09-24,Cheese puffs
9.0,1.49,0.0,0.0,2004-09-25,Cheese puffs
3.0,1.49,0.0,0.0,2004-09-26,Cheese puffs
6.0,1.49,0.0,0.0,2004-09-27,Cheese puffs
3.0,1.49,0.0,0.0,2004-09-28,Cheese puffs
4.0,1.49,0.0,0.0,2004-09-29,Cheese puffs
3.0,1.49,0.0,0.0,2004-09-30,Cheese puffs
8.0,1.49,0.0,0.0,2004-10-01,Cheese puffs
9.0,1.49,0.0,0.0,2004-10-02,Cheese puffs
10.0,1.49,0.0,0.0,2004-10-03,Cheese puffs
1.0,1.49,0.0,0.0,2004-10-04,Cheese puffs
6.0,1.49,0.0,0.0,2004-10-05,Cheese puffs
6.0,1.49,1.0,0.0,2004-10-06,Cheese puffs
9.0,1.49,1.0,0.0,2004-10-07,Cheese puffs
14.0,1.49,1.0,0.0,2004-10-08,Cheese puffs
9.0,1.49,1.0,0.0,2004-10-09,Cheese puffs
11.0,1.49,1.0,0.0,2004-10-10,Cheese puffs
7.0,1.49,1.0,0.0,2004-10-11,Cheese puffs
3.0,1.49,1.0,0.0,2004-10-12,Cheese puffs
4.0,1.49,0.0,0.0,2004-10-13,Cheese puffs
10.0,1.49,0.0,0.0,2004-10-14,Cheese puffs
5.0,1.49,0.0,0.0,2004-10-15,Cheese puffs
13.0,1.49,0.0,0.0,2004-10-16,Cheese puffs
9.0,1.49,0.0,0.0,2004-10-17,Cheese puffs
6.0,1.49,0.0,0.0,2004-10-18,Cheese puffs
30.0,0.99,0.0,0.0,2002-01-01,Classic potato chips
1.0,0.99,0.0,0.0,2002-01-02,Classic potato chips
25.0,0.99,0.0,0.0,2002-01-03,Classic potato chips
0.0,0.99,0.0,0.0,2002-01-04,Classic potato chips
41.0,0.99,0.0,0.0,2002-01-05,Classic potato chips
31.0,0.99,0.0,0.0,2002-01-06,Classic potato chips
32.0,0.99,0.0,0.0,2002-01-07,Classic potato chips
23.0,0.99,0.0,0.0,2002-01-08,Classic potato chips
24.0,0.99,0.0,0.0,2002-01-09,Classic potato chips
34.0,0.99,0.0,0.0,2002-01-10,Classic potato chips
36.0,0.99,0.0,0.0,2002-01-11,Classic potato chips
43.0,0.99,0.0,0.0,2002-01-12,Classic potato chips
52.0,0.99,0.0,0.0,2002-01-13,Classic potato chips
19.0,0.99,0.0,0.0,2002-01-14,Classic potato chips
25.0,0.99,0.0,0.0,2002-01-15,Classic potato chips
24.0,0.99,0.0,0.0,2002-01-16,Classic potato chips
31.0,0.99,0.0,0.0,2002-01-17,Classic potato chips
29.0,0.99,0.0,0.0,2002-01-18,Classic potato chips
63.0,0.99,0.0,0.0,2002-01-19,Classic potato chips
53.0,0.99,0.0,0.0,2002-01-20,Classic potato chips
36.0,0.99,0.0,0.0,2002-01-21,Classic potato chips
24.0,0.99,0.0,0.0,2002-01-22,Classic potato chips
25.0,0.99,0.0,0.0,2002-01-23,Classic potato chips
24.0,0.99,0.0,0.0,2002-01-24,Classic potato chips
41.0,0.99,0.0,0.0,2002-01-25,Classic potato chips
60.0,0.99,0.0,0.0,2002-01-26,Classic potato chips
42.0,0.99,0.0,0.0,2002-01-27,Classic potato chips
19.0,0.99,0.0,0.0,2002-01-28,Classic potato chips
26.0,0.99,0.0,0.0,2002-01-29,Classic potato chips
11.0,0.99,0.0,1.0,2002-01-30,Classic potato chips
21.0,0.99,0.0,1.0,2002-01-31,Classic potato chips
31.0,0.99,0.0,1.0,2002-02-01,Classic potato chips
76.0,0.99,0.0,1.0,2002-02-02,Classic potato chips
46.0,0.99,0.0,1.0,2002-02-03,Classic potato chips
24.0,0.99,0.0,1.0,2002-02-04,Classic potato chips
32.0,0.99,0.0,1.0,2002-02-05,Classic potato chips
20.0,0.99,0.0,0.0,2002-02-06,Classic potato chips
27.0,0.99,0.0,0.0,2002-02-07,Classic potato chips
34.0,0.99,0.0,0.0,2002-02-08,Classic potato chips
67.0,0.99,0.0,0.0,2002-02-09,Classic potato chips
40.0,0.99,0.0,0.0,2002-02-10,Classic potato chips
29.0,0.99,0.0,0.0,2002-02-11,Classic potato chips
35.0,0.99,0.0,0.0,2002-02-12,Classic potato chips
24.0,0.99,0.0,1.0,2002-02-13,Classic potato chips
51.0,0.99,0.0,1.0,2002-02-14,Classic potato chips
34.0,0.99,0.0,1.0,2002-02-15,Classic potato chips
47.0,0.99,0.0,1.0,2002-02-16,Classic potato chips
34.0,0.99,0.0,1.0,2002-02-17,Classic potato chips
36.0,0.99,0.0,1.0,2002-02-18,Classic potato chips
30.0,0.99,0.0,1.0,2002-02-19,Classic potato chips
35.0,0.99,0.0,0.0,2002-02-20,Classic potato chips
37.0,0.99,0.0,0.0,2002-02-21,Classic potato chips
44.0,0.99,0.0,0.0,2002-02-22,Classic potato chips
49.0,0.99,0.0,0.0,2002-02-23,Classic potato chips
40.0,0.99,0.0,0.0,2002-02-24,Classic potato chips
18.0,0.99,0.0,0.0,2002-02-25,Classic potato chips
43.0,0.99,0.0,0.0,2002-02-26,Classic potato chips
25.0,0.99,0.0,0.0,2002-02-27,Classic potato chips
46.0,0.99,0.0,0.0,2002-02-28,Classic potato chips
47.0,0.99,0.0,0.0,2002-03-01,Classic potato chips
78.0,0.99,0.0,0.0,2002-03-02,Classic potato chips
61.0,0.99,0.0,0.0,2002-03-03,Classic potato chips
34.0,0.99,0.0,0.0,2002-03-04,Classic potato chips
33.0,0.99,0.0,0.0,2002-03-05,Classic potato chips
34.0,0.99,1.0,0.0,2002-03-06,Classic potato chips
44.0,0.99,1.0,0.0,2002-03-07,Classic potato chips
55.0,0.99,1.0,0.0,2002-03-08,Classic potato chips
93.0,0.99,1.0,0.0,2002-03-09,Classic potato chips
80.0,0.99,1.0,0.0,2002-03-10,Classic potato chips
44.0,0.99,1.0,0.0,2002-03-11,Classic potato chips
59.0,0.99,1.0,0.0,2002-03-12,Classic potato chips
45.0,0.99,0.0,0.0,2002-03-13,Classic potato chips
25.0,0.99,0.0,0.0,2002-03-14,Classic potato chips
36.0,0.99,0.0,0.0,2002-03-15,Classic potato chips
85.0,0.99,0.0,0.0,2002-03-16,Classic potato chips
60.0,0.99,0.0,0.0,2002-03-17,Classic potato chips
30.0,0.99,0.0,0.0,2002-03-18,Classic potato chips
29.0,0.99,0.0,0.0,2002-03-19,Classic potato chips
32.0,0.99,0.0,1.0,2002-03-20,Classic potato chips
28.0,0.99,0.0,1.0,2002-03-21,Classic potato chips
44.0,0.99,0.0,1.0,2002-03-22,Classic potato chips
55.0,0.99,0.0,1.0,2002-03-23,Classic potato chips
53.0,0.99,0.0,1.0,2002-03-24,Classic potato chips
24.0,0.99,0.0,1.0,2002-03-25,Classic potato chips
42.0,0.99,0.0,1.0,2002-03-26,Classic potato chips
27.0,0.99,0.0,1.0,2002-03-27,Classic potato chips
29.0,0.99,0.0,1.0,2002-03-28,Classic potato chips
46.0,0.99,0.0,1.0,2002-03-29,Classic potato chips
56.0,0.99,0.0,1.0,2002-03-30,Classic potato chips
0.0,0.99,0.0,1.0,2002-03-31,Classic potato chips
43.0,0.99,0.0,1.0,2002-04-01,Classic potato chips
25.0,0.99,0.0,1.0,2002-04-02,Classic potato chips
22.0,0.99,0.0,0.0,2002-04-03,Classic potato chips
28.0,0.99,0.0,0.0,2002-04-04,Classic potato chips
41.0,0.99,0.0,0.0,2002-04-05,Classic potato chips
51.0,0.99,0.0,0.0,2002-04-06,Classic potato chips
44.0,0.99,0.0,0.0,2002-04-07,Classic potato chips
29.0,0.99,0.0,0.0,2002-04-08,Classic potato chips
31.0,0.99,0.0,0.0,2002-04-09,Classic potato chips
47.0,0.99,0.0,0.0,2002-04-10,Classic potato chips
30.0,0.99,0.0,0.0,2002-04-11,Classic potato chips
39.0,0.99,0.0,0.0,2002-04-12,Classic potato chips
53.0,0.99,0.0,0.0,2002-04-13,Classic potato chips
58.0,0.99,0.0,0.0,2002-04-14,Classic potato chips
28.0,0.99,0.0,0.0,2002-04-15,Classic potato chips
25.0,0.99,0.0,0.0,2002-04-16,Classic potato chips
21.0,0.99,0.0,0.0,2002-04-17,Classic potato chips
26.0,0.99,0.0,0.0,2002-04-18,Classic potato chips
37.0,0.99,0.0,0.0,2002-04-19,Classic potato chips
55.0,0.99,0.0,0.0,2002-04-20,Classic potato chips
36.0,0.99,0.0,0.0,2002-04-21,Classic potato chips
26.0,0.99,0.0,0.0,2002-04-22,Classic potato chips
30.0,0.99,0.0,0.0,2002-04-23,Classic potato chips
36.0,0.99,0.0,0.0,2002-04-24,Classic potato chips
36.0,0.99,0.0,0.0,2002-04-25,Classic potato chips
41.0,0.99,0.0,0.0,2002-04-26,Classic potato chips
63.0,0.99,0.0,0.0,2002-04-27,Classic potato chips
64.0,0.99,0.0,0.0,2002-04-28,Classic potato chips
25.0,0.99,0.0,0.0,2002-04-29,Classic potato chips
28.0,0.99,0.0,0.0,2002-04-30,Classic potato chips
19.0,0.99,0.0,0.0,2002-05-01,Classic potato chips
31.0,0.99,0.0,0.0,2002-05-02,Classic potato chips
33.0,0.99,0.0,0.0,2002-05-03,Classic potato chips
64.0,0.99,0.0,0.0,2002-05-04,Classic potato chips
46.0,0.99,0.0,0.0,2002-05-05,Classic potato chips
45.0,0.99,0.0,0.0,2002-05-06,Classic potato chips
34.0,0.99,0.0,0.0,2002-05-07,Classic potato chips
40.0,0.99,0.0,1.0,2002-05-08,Classic potato chips
35.0,0.99,0.0,1.0,2002-05-09,Classic potato chips
30.0,0.99,0.0,1.0,2002-05-10,Classic potato chips
34.0,0.99,0.0,1.0,2002-05-11,Classic potato chips
60.0,0.99,0.0,1.0,2002-05-12,Classic potato chips
43.0,0.99,0.0,1.0,2002-05-13,Classic potato chips
40.0,0.99,0.0,1.0,2002-05-14,Classic potato chips
18.0,0.99,0.0,0.0,2002-05-15,Classic potato chips
24.0,0.99,0.0,0.0,2002-05-16,Classic potato chips
35.0,0.99,0.0,0.0,2002-05-17,Classic potato chips
73.0,0.99,0.0,0.0,2002-05-18,Classic potato chips
35.0,0.99,0.0,0.0,2002-05-19,Classic potato chips
19.0,0.99,0.0,0.0,2002-05-20,Classic potato chips
38.0,0.99,0.0,0.0,2002-05-21,Classic potato chips
27.0,0.99,0.0,1.0,2002-05-22,Classic potato chips
38.0,0.99,0.0,1.0,2002-05-23,Classic potato chips
27.0,0.99,0.0,1.0,2002-05-24,Classic potato chips
59.0,0.99,0.0,1.0,2002-05-25,Classic potato chips
61.0,0.99,0.0,1.0,2002-05-26,Classic potato chips
67.0,0.99,0.0,1.0,2002-05-27,Classic potato chips
35.0,0.99,0.0,1.0,2002-05-28,Classic potato chips
26.0,0.99,0.0,0.0,2002-05-29,Classic potato chips
44.0,0.99,0.0,0.0,2002-05-30,Classic potato chips
48.0,0.99,0.0,0.0,2002-05-31,Classic potato chips
91.0,0.99,0.0,0.0,2002-06-01,Classic potato chips
29.0,0.99,0.0,0.0,2002-06-02,Classic potato chips
18.0,0.99,0.0,0.0,2002-06-03,Classic potato chips
24.0,0.99,0.0,0.0,2002-06-04,Classic potato chips
29.0,0.99,0.0,0.0,2002-06-05,Classic potato chips
28.0,0.99,0.0,0.0,2002-06-06,Classic potato chips
35.0,0.99,0.0,0.0,2002-06-07,Classic potato chips
47.0,0.99,0.0,0.0,2002-06-08,Classic potato chips
54.0,0.99,0.0,0.0,2002-06-09,Classic potato chips
32.0,0.99,0.0,0.0,2002-06-10,Classic potato chips
33.0,0.99,0.0,0.0,2002-06-11,Classic potato chips
32.0,0.99,0.0,1.0,2002-06-12,Classic potato chips
31.0,0.99,0.0,1.0,2002-06-13,Classic potato chips
38.0,0.99,0.0,1.0,2002-06-14,Classic potato chips
64.0,0.99,0.0,1.0,2002-06-15,Classic potato chips
56.0,0.99,0.0,1.0,2002-06-16,Classic potato chips
23.0,0.99,0.0,1.0,2002-06-17,Classic potato chips
34.0,0.99,0.0,1.0,2002-06-18,Classic potato chips
15.0,0.99,0.0,0.0,2002-06-19,Classic potato chips
37.0,0.99,0.0,0.0,2002-06-20,Classic potato chips
34.0,0.99,0.0,0.0,2002-06-21,Classic potato chips
67.0,0.99,0.0,0.0,2002-06-22,Classic potato chips
43.0,0.99,0.0,0.0,2002-06-23,Classic potato chips
27.0,0.99,0.0,0.0,2002-06-24,Classic potato chips
16.0,0.99,0.0,0.0,2002-06-25,Classic potato chips
40.0,0.99,0.0,0.0,2002-06-26,Classic potato chips
21.0,0.99,0.0,0.0,2002-06-27,Classic potato chips
44.0,0.99,0.0,0.0,2002-06-28,Classic potato chips
47.0,0.99,0.0,0.0,2002-06-29,Classic potato chips
39.0,0.99,0.0,0.0,2002-06-30,Classic potato chips
35.0,0.99,0.0,0.0,2002-07-01,Classic potato chips
28.0,0.99,0.0,0.0,2002-07-02,Classic potato chips
51.0,0.99,0.0,1.0,2002-07-03,Classic potato chips
34.0,0.99,0.0,1.0,2002-07-04,Classic potato chips
39.0,0.99,0.0,1.0,2002-07-05,Classic potato chips
51.0,0.99,0.0,1.0,2002-07-06,Classic potato chips
49.0,0.99,0.0,1.0,2002-07-07,Classic potato chips
54.0,0.99,0.0,1.0,2002-07-08,Classic potato chips
24.0,0.99,0.0,1.0,2002-07-09,Classic potato chips
18.0,0.99,0.0,0.0,2002-07-10,Classic potato chips
48.0,0.99,0.0,0.0,2002-07-11,Classic potato chips
39.0,0.99,0.0,0.0,2002-07-12,Classic potato chips
54.0,0.99,0.0,0.0,2002-07-13,Classic potato chips
44.0,0.99,0.0,0.0,2002-07-14,Classic potato chips
22.0,0.99,0.0,0.0,2002-07-15,Classic potato chips
24.0,0.99,0.0,0.0,2002-07-16,Classic potato chips
32.0,0.99,0.0,0.0,2002-07-17,Classic potato chips
29.0,0.99,0.0,0.0,2002-07-18,Classic potato chips
29.0,0.99,0.0,0.0,2002-07-19,Classic potato chips
39.0,0.99,0.0,0.0,2002-07-20,Classic potato chips
39.0,0.99,0.0,0.0,2002-07-21,Classic potato chips
20.0,0.99,0.0,0.0,2002-07-22,Classic potato chips
20.0,0.99,0.0,0.0,2002-07-23,Classic potato chips
27.0,0.99,0.0,0.0,2002-07-24,Classic potato chips
21.0,0.99,0.0,0.0,2002-07-25,Classic potato chips
44.0,0.99,0.0,0.0,2002-07-26,Classic potato chips
44.0,0.99,0.0,0.0,2002-07-27,Classic potato chips
53.0,0.99,0.0,0.0,2002-07-28,Classic potato chips
31.0,0.99,0.0,0.0,2002-07-29,Classic potato chips
25.0,0.99,0.0,0.0,2002-07-30,Classic potato chips
23.0,0.99,0.0,0.0,2002-07-31,Classic potato chips
31.0,0.99,0.0,0.0,2002-08-01,Classic potato chips
30.0,0.99,0.0,0.0,2002-08-02,Classic potato chips
54.0,0.99,0.0,0.0,2002-08-03,Classic potato chips
48.0,0.99,0.0,0.0,2002-08-04,Classic potato chips
26.0,0.99,0.0,0.0,2002-08-05,Classic potato chips
39.0,0.99,0.0,0.0,2002-08-06,Classic potato chips
18.0,0.99,0.0,0.0,2002-08-07,Classic potato chips
33.0,0.99,0.0,0.0,2002-08-08,Classic potato chips
24.0,0.99,0.0,0.0,2002-08-09,Classic potato chips
60.0,0.99,0.0,0.0,2002-08-10,Classic potato chips
35.0,0.99,0.0,0.0,2002-08-11,Classic potato chips
31.0,0.99,0.0,0.0,2002-08-12,Classic potato chips
26.0,0.99,0.0,0.0,2002-08-13,Classic potato chips
27.0,0.99,0.0,0.0,2002-08-14,Classic potato chips
17.0,0.99,0.0,0.0,2002-08-15,Classic potato chips
37.0,0.99,0.0,0.0,2002-08-16,Classic potato chips
60.0,0.99,0.0,0.0,2002-08-17,Classic potato chips
50.0,0.99,0.0,0.0,2002-08-18,Classic potato chips
21.0,0.99,0.0,0.0,2002-08-19,Classic potato chips
38.0,0.99,0.0,0.0,2002-08-20,Classic potato chips
25.0,0.99,0.0,0.0,2002-08-21,Classic potato chips
26.0,0.99,0.0,0.0,2002-08-22,Classic potato chips
41.0,0.99,0.0,0.0,2002-08-23,Classic potato chips
45.0,0.99,0.0,0.0,2002-08-24,Classic potato chips
63.0,0.99,0.0,0.0,2002-08-25,Classic potato chips
36.0,0.99,0.0,0.0,2002-08-26,Classic potato chips
28.0,0.99,0.0,0.0,2002-08-27,Classic potato chips
7.0,0.99,0.0,1.0,2002-08-28,Classic potato chips
23.0,0.99,0.0,1.0,2002-08-29,Classic potato chips
51.0,0.99,0.0,1.0,2002-08-30,Classic potato chips
68.0,0.99,0.0,1.0,2002-08-31,Classic potato chips
45.0,0.99,0.0,1.0,2002-09-01,Classic potato chips
45.0,0.99,0.0,1.0,2002-09-02,Classic potato chips
23.0,0.99,0.0,1.0,2002-09-03,Classic potato chips
34.0,0.99,0.0,0.0,2002-09-04,Classic potato chips
24.0,0.99,0.0,0.0,2002-09-05,Classic potato chips
45.0,0.99,0.0,0.0,2002-09-06,Classic potato chips
40.0,0.99,0.0,0.0,2002-09-07,Classic potato chips
33.0,0.99,0.0,0.0,2002-09-08,Classic potato chips
26.0,0.99,0.0,0.0,2002-09-09,Classic potato chips
22.0,0.99,0.0,0.0,2002-09-10,Classic potato chips
39.0,0.99,0.0,0.0,2002-09-11,Classic potato chips
11.0,0.99,0.0,0.0,2002-09-12,Classic potato chips
36.0,0.99,0.0,0.0,2002-09-13,Classic potato chips
46.0,0.99,0.0,0.0,2002-09-14,Classic potato chips
40.0,0.99,0.0,0.0,2002-09-15,Classic potato chips
31.0,0.99,0.0,0.0,2002-09-16,Classic potato chips
38.0,0.99,0.0,0.0,2002-09-17,Classic potato chips
28.0,0.99,0.0,0.0,2002-09-18,Classic potato chips
34.0,0.99,0.0,0.0,2002-09-19,Classic potato chips
49.0,0.99,0.0,0.0,2002-09-20,Classic potato chips
44.0,0.99,0.0,0.0,2002-09-21,Classic potato chips
40.0,0.99,0.0,0.0,2002-09-22,Classic potato chips
29.0,0.99,0.0,0.0,2002-09-23,Classic potato chips
8.0,0.99,0.0,0.0,2002-09-24,Classic potato chips
27.0,0.99,0.0,0.0,2002-09-25,Classic potato chips
34.0,0.99,0.0,0.0,2002-09-26,Classic potato chips
39.0,0.99,0.0,0.0,2002-09-27,Classic potato chips
29.0,0.99,0.0,0.0,2002-09-28,Classic potato chips
30.0,0.99,0.0,0.0,2002-09-29,Classic potato chips
36.0,0.99,0.0,0.0,2002-09-30,Classic potato chips
47.0,0.99,0.0,0.0,2002-10-01,Classic potato chips
37.0,0.99,0.0,0.0,2002-10-02,Classic potato chips
28.0,0.99,0.0,0.0,2002-10-03,Classic potato chips
30.0,0.99,0.0,0.0,2002-10-04,Classic potato chips
46.0,0.99,0.0,0.0,2002-10-05,Classic potato chips
38.0,0.99,0.0,0.0,2002-10-06,Classic potato chips
19.0,0.99,0.0,0.0,2002-10-07,Classic potato chips
40.0,0.99,0.0,0.0,2002-10-08,Classic potato chips
33.0,0.99,0.0,0.0,2002-10-09,Classic potato chips
44.0,0.99,0.0,0.0,2002-10-10,Classic potato chips
18.0,0.99,0.0,0.0,2002-10-11,Classic potato chips
38.0,0.99,0.0,0.0,2002-10-12,Classic potato chips
54.0,0.99,0.0,0.0,2002-10-13,Classic potato chips
41.0,0.99,0.0,0.0,2002-10-14,Classic potato chips
33.0,0.99,0.0,0.0,2002-10-15,Classic potato chips
21.0,0.99,0.0,0.0,2002-10-16,Classic potato chips
24.0,0.99,0.0,0.0,2002-10-17,Classic potato chips
24.0,0.99,0.0,0.0,2002-10-18,Classic potato chips
46.0,0.99,0.0,0.0,2002-10-19,Classic potato chips
34.0,0.99,0.0,0.0,2002-10-20,Classic potato chips
32.0,0.99,0.0,0.0,2002-10-21,Classic potato chips
25.0,0.99,0.0,0.0,2002-10-22,Classic potato chips
27.0,0.99,0.0,0.0,2002-10-23,Classic potato chips
25.0,0.99,0.0,0.0,2002-10-24,Classic potato chips
34.0,0.99,0.0,0.0,2002-10-25,Classic potato chips
65.0,0.99,0.0,0.0,2002-10-26,Classic potato chips
54.0,0.99,0.0,0.0,2002-10-27,Classic potato chips
35.0,0.99,0.0,0.0,2002-10-28,Classic potato chips
30.0,0.99,0.0,0.0,2002-10-29,Classic potato chips
28.0,0.99,0.0,1.0,2002-10-30,Classic potato chips
34.0,0.99,0.0,1.0,2002-10-31,Classic potato chips
54.0,0.99,0.0,1.0,2002-11-01,Classic potato chips
71.0,0.99,0.0,1.0,2002-11-02,Classic potato chips
47.0,0.99,0.0,1.0,2002-11-03,Classic potato chips
25.0,0.99,0.0,1.0,2002-11-04,Classic potato chips
7.0,0.99,0.0,1.0,2002-11-05,Classic potato chips
19.0,0.99,0.0,0.0,2002-11-06,Classic potato chips
37.0,0.99,0.0,0.0,2002-11-07,Classic potato chips
34.0,0.99,0.0,0.0,2002-11-08,Classic potato chips
43.0,0.99,0.0,0.0,2002-11-09,Classic potato chips
31.0,0.99,0.0,0.0,2002-11-10,Classic potato chips
33.0,0.99,0.0,0.0,2002-11-11,Classic potato chips
35.0,0.99,0.0,0.0,2002-11-12,Classic potato chips
0.0,0.99,0.0,1.0,2002-11-13,Classic potato chips
0.0,0.99,0.0,1.0,2002-11-14,Classic potato chips
0.0,0.99,0.0,1.0,2002-11-15,Classic potato chips
69.0,0.99,0.0,0.0,2002-11-16,Classic potato chips
52.0,0.99,0.0,0.0,2002-11-17,Classic potato chips
19.0,0.99,0.0,0.0,2002-11-18,Classic potato chips
22.0,0.99,0.0,0.0,2002-11-19,Classic potato chips
43.0,0.99,0.0,1.0,2002-11-20,Classic potato chips
36.0,0.99,0.0,1.0,2002-11-21,Classic potato chips
61.0,0.99,0.0,1.0,2002-11-22,Classic potato chips
74.0,0.99,0.0,1.0,2002-11-23,Classic potato chips
74.0,0.99,0.0,1.0,2002-11-24,Classic potato chips
44.0,0.99,0.0,1.0,2002-11-25,Classic potato chips
59.0,0.99,0.0,1.0,2002-11-26,Classic potato chips
85.0,0.99,0.0,1.0,2002-11-27,Classic potato chips
0.0,0.99,0.0,1.0,2002-11-28,Classic potato chips
35.0,0.99,0.0,1.0,2002-11-29,Classic potato chips
56.0,0.99,0.0,1.0,2002-11-30,Classic potato chips
53.0,0.99,0.0,1.0,2002-12-01,Classic potato chips
16.0,0.99,0.0,1.0,2002-12-02,Classic potato chips
27.0,0.99,0.0,1.0,2002-12-03,Classic potato chips
29.0,0.99,0.0,1.0,2002-12-04,Classic potato chips
30.0,0.99,0.0,1.0,2002-12-05,Classic potato chips
34.0,0.99,0.0,1.0,2002-12-06,Classic potato chips
74.0,0.99,0.0,1.0,2002-12-07,Classic potato chips
54.0,0.99,0.0,1.0,2002-12-08,Classic potato chips
34.0,0.99,0.0,1.0,2002-12-09,Classic potato chips
33.0,0.99,0.0,1.0,2002-12-10,Classic potato chips
29.0,0.99,0.0,1.0,2002-12-11,Classic potato chips
29.87,0.99,0.0,1.0,2002-12-12,Classic potato chips
34.0,0.99,0.0,1.0,2002-12-13,Classic potato chips
75.0,0.99,0.0,1.0,2002-12-14,Classic potato chips
50.0,0.99,0.0,1.0,2002-12-15,Classic potato chips
41.0,0.99,0.0,1.0,2002-12-16,Classic potato chips
35.0,0.99,0.0,1.0,2002-12-17,Classic potato chips
31.0,0.99,0.0,1.0,2002-12-18,Classic potato chips
35.0,0.99,0.0,1.0,2002-12-19,Classic potato chips
34.0,0.99,0.0,1.0,2002-12-20,Classic potato chips
48.0,0.99,0.0,1.0,2002-12-21,Classic potato chips
40.0,0.99,0.0,1.0,2002-12-22,Classic potato chips
89.0,0.99,0.0,1.0,2002-12-23,Classic potato chips
121.0,0.99,0.0,1.0,2002-12-24,Classic potato chips
0.0,0.99,0.0,1.0,2002-12-25,Classic potato chips
59.0,0.99,0.0,1.0,2002-12-26,Classic potato chips
62.0,0.99,0.0,1.0,2002-12-27,Classic potato chips
31.0,0.99,0.0,1.0,2002-12-28,Classic potato chips
32.0,0.99,0.0,1.0,2002-12-29,Classic potato chips
41.0,0.99,0.0,1.0,2002-12-30,Classic potato chips
114.0,0.99,0.0,1.0,2002-12-31,Classic potato chips
22.0,0.99,0.0,0.0,2003-01-01,Classic potato chips
15.0,0.99,0.0,0.0,2003-01-02,Classic potato chips
36.0,0.99,0.0,0.0,2003-01-03,Classic potato chips
68.0,0.99,0.0,0.0,2003-01-04,Classic potato chips
32.0,0.99,0.0,0.0,2003-01-05,Classic potato chips
35.0,0.99,0.0,0.0,2003-01-06,Classic potato chips
33.0,0.99,0.0,0.0,2003-01-07,Classic potato chips
21.0,0.99,0.0,0.0,2003-01-08,Classic potato chips
27.0,0.99,0.0,0.0,2003-01-09,Classic potato chips
27.0,0.99,0.0,0.0,2003-01-10,Classic potato chips
61.0,0.99,0.0,0.0,2003-01-11,Classic potato chips
48.0,0.99,0.0,0.0,2003-01-12,Classic potato chips
32.0,0.99,0.0,0.0,2003-01-13,Classic potato chips
