DATE,SNYDJCM,SNYSECM,DSIUSWIL,DFXWCAN,DFXWUK90,DSIUKAS,DSIJPND,DCP07,DCD1M,DTBD3M
1988-09-23,785.839999198913,152.379999995231,2685.15999984741,1.22249999642372,165.649999976158,927.599999427795,,,8.07999999821186,7.22999999672174
1988-09-26,784.289999961853,151.959999978542,2678.03999996185,1.22199999913573,165.129999995231,927.609999656677,27330.9499969482,,8.08999999985099,7.29999999701976
1988-09-27,783.639999389648,151.639999985694,2672.55999946594,1.21849999949336,166.479999959468,934.209999084472,27499.5599975586,,8.11999999731779,7.32999999821186
1988-09-28,785.949999809265,152.029999971389,2678.03999996185,1.22099999710917,167.669999957084,937.789999961853,27752.0099945068,,8.15999999642372,7.33999999985099
1988-09-29,797.569999694824,153.779999971389,2708.16999912262,1.21849999949336,167.099999964237,946.559999465942,27700.129989624,,8.17999999970197,7.28999999910593
1988-09-30,795.449999809265,153.569999992847,2706.66999912262,1.21699999645352,167.239999949932,946.269999504089,27923.6699981689,,8.16999999806285,7.25
1988-10-03,795.0,153.229999959468,2699.19999980926,1.2199999988079,168.279999971389,935.089999198913,27545.5299987793,,8.10999999940395,7.23999999836087
1988-10-04,794.689999580383,152.929999947547,2694.02999973297,1.20849999785423,168.099999964237,937.079999923706,27501.0199890136,,8.11999999731779,7.22999999672174
1988-10-05,797.949999809265,153.619999945163,2704.81999969482,1.20989999920129,168.179999947547,946.809999465942,27405.4899902343,,8.10999999940395,7.2199999988079
1988-10-06,797.609999656677,153.929999947547,2710.29999923706,1.21149999648332,167.959999978542,952.829999923706,27172.3399963378,,8.13999999687075,7.29999999701976
1988-10-07,812.779999732971,156.809999942779,2754.54999923706,1.20799999684095,168.559999942779,956.269999504089,27258.2699890136,,8.10999999940395,7.26999999955296
1988-10-10,812.629999160766,156.959999978542,2755.56999969482,,,956.439999580383,,,,
1988-10-11,811.689999580383,156.769999980926,2752.93999958038,1.21109999716281,170.399999976158,954.209999084472,27469.5999908447,,8.09999999776482,7.28999999910593
1988-10-12,799.919999122619,154.769999980926,2720.46999931335,1.21149999648332,171.849999964237,943.529999732971,27409.3699951171,,8.12999999895692,7.2799999974668
1988-10-13,802.929999351501,155.339999973773,2729.65999984741,1.20799999684095,173.669999957084,951.0,27273.2999877929,,8.14999999850988,7.33999999985099
1988-10-14,802.929999351501,155.459999978542,2731.8299999237,1.20449999719858,174.539999961853,955.689999580383,27306.5699920654,,8.12999999895692,7.31999999657273
1988-10-17,805.109999656677,155.869999945163,2738.95999908447,1.20349999889731,173.379999995231,965.04999923706,27268.7399902343,,8.12999999895692,7.32999999821186
1988-10-18,813.079999923706,157.319999992847,2761.19999980926,1.20049999654293,173.759999990463,964.349999427795,27141.9799957275,,8.15999999642372,7.35999999940395
1988-10-19,804.919999122619,156.179999947547,2743.26999950408,1.19939999654889,173.539999961853,968.259999275207,27293.6699981689,,8.14999999850988,7.42999999970197
1988-10-20,820.0,159.009999990463,2788.53999996185,1.20119999721646,174.929999947547,969.089999198913,27390.5499877929,,8.16999999806285,7.44999999925494
1988-10-21,821.359999656677,159.419999957084,2794.44999980926,1.19919999688863,174.649999976158,968.019999504089,27401.4199981689,,8.16999999806285,7.43999999761581
1988-10-24,816.919999122619,158.849999964237,2784.30999946594,1.19829999655485,173.699999988079,962.959999084472,27281.5399932861,,8.17999999970197,7.50999999791383
1988-10-25,818.849999427795,158.869999945163,2784.28999996185,1.20009999722242,173.849999964237,962.289999961853,27421.4899902343,,8.18999999761581,7.43999999761581
1988-10-26,816.809999465942,158.369999945163,2775.62999916076,1.19899999722838,174.57999998331,963.019999504089,27620.5999908447,,8.17999999970197,7.40999999642372
1988-10-27,807.589999198913,156.169999957084,2738.47999954223,1.20399999991059,175.229999959468,963.839999198913,27722.9199981689,,8.16999999806285,7.37999999895692
1988-10-28,809.979999542236,156.789999961853,2749.31999969482,1.20419999957084,175.659999966621,967.239999771118,27741.3399963378,,8.15999999642372,7.36999999731779
1988-10-31,811.419999122619,156.939999997615,2750.79999923706,1.22149999812245,175.019999980926,965.539999961853,27982.5399932861,,8.18999999761581,7.35999999940395
1988-11-01,813.239999771118,156.979999959468,2750.38999938964,1.22829999774694,175.25,968.719999313354,28013.6699981689,,8.18999999761581,7.33999999985099
1988-11-02,814.979999542236,157.0,2747.30999946594,1.2254999987781,177.209999978542,962.379999160766,27985.2599945068,,8.2199999988079,7.36999999731779
1988-11-03,819.229999542236,157.07999998331,2748.73999977111,1.2216999977827,176.259999990463,960.039999961853,,,8.22999999672174,7.39999999850988
1988-11-04,810.849999427795,155.699999988079,2726.25,1.22599999979138,175.069999992847,958.609999656677,27953.25,,8.30999999865889,7.44999999925494
1988-11-07,803.409999847412,154.279999971389,2700.15999984741,1.23569999635219,176.629999995231,951.579999923706,27866.3599853515,,8.28999999910593,7.47999999672174
1988-11-08,806.529999732971,154.839999973773,2710.33999919891,1.23419999703764,175.729999959468,961.039999961853,28007.2699890136,,8.2799999974668,7.58999999985099
1988-11-09,802.539999961853,153.919999957084,2695.23999977111,1.23299999907612,178.339999973773,954.189999580383,28212.7799987793,,8.29999999701976,7.56999999657273
1988-11-10,802.089999198913,154.089999973773,2699.59999942779,1.22419999912381,176.629999995231,954.669999122619,28166.4199981689,,8.31999999657273,7.63999999687075
1988-11-11,786.64999961853,151.239999949932,2652.34999942779,,,943.419999122619,28489.5699920654,,,
1988-11-14,786.14999961853,151.039999961853,2647.52999973297,1.2309999987483,179.299999952316,937.869999885559,28520.8999938964,,8.35999999940395,7.7799999974668
1988-11-15,788.429999351501,151.32999998331,2650.78999996185,1.23399999737739,179.429999947547,941.969999313354,28829.4099884033,,8.38999999687075,7.94999999925494
1988-11-16,775.29999923706,148.959999978542,2610.86999988555,1.23049999773502,181.649999976158,944.609999656677,28996.1199951171,,8.37999999895692,7.93999999761581
1988-11-17,778.759999275207,149.239999949932,2614.46999931335,1.23199999704957,181.449999988079,951.569999694824,29076.8099975586,,8.45999999716878,7.91999999806285
1988-11-18,781.939999580383,150.179999947547,2628.23999977111,1.23299999907612,180.189999997615,951.589999198913,29180.1999969482,,8.43999999761581,7.93999999761581
1988-11-21,783.189999580383,150.099999964237,2625.4299993515,1.20999999716877,181.059999942779,945.989999771118,29284.2599945068,,8.44999999925494,7.98999999836087
1988-11-22,786.119999885559,150.549999952316,2632.55999946594,1.20249999687075,181.979999959468,950.369999885559,29430.1199951171,,8.48999999836087,8.0
1988-11-23,794.64999961853,151.409999966621,2648.20999908447,1.19919999688863,182.399999976158,957.579999923706,,,8.47999999672174,8.00999999791383
1988-11-24,,,,,,955.229999542236,29340.0299987793,,,
1988-11-25,787.75,150.629999995231,2636.85999965667,1.18899999931454,182.75,934.359999656677,29406.6499938964,,8.53999999910593,8.0299999974668
1988-11-28,792.639999389648,151.25,2644.51999950408,1.19219999760389,182.5,926.869999885559,28983.3199920654,,8.54999999701976,7.97999999672174
1988-11-29,800.14999961853,152.429999947547,2664.33999919891,1.19419999793171,182.799999952316,930.119999885559,29318.2999877929,,8.54999999701976,7.98999999836087
1988-11-30,805.579999923706,153.899999976158,2690.02999973297,1.1875,183.299999952316,933.449999809265,29578.8999938964,,9.29999999701976,7.82999999821186
1988-12-01,801.89999961853,153.369999945163,2684.11999988555,1.18719999864697,183.569999992847,925.64999961853,29541.459991455,,9.19999999925494,7.84999999776482
1988-12-02,799.199999809265,153.019999980926,2680.41999912262,1.18719999864697,184.179999947547,917.379999160766,29532.25,,9.36999999731779,8.06999999657273
1988-12-05,809.289999961853,154.479999959468,2703.58999919891,1.18569999933242,185.229999959468,914.839999198913,29614.6799926757,,9.39999999850988,8.00999999791383
1988-12-06,815.169999122619,155.779999971389,2723.7599992752,1.19069999828934,184.639999985694,917.199999809265,29669.379989624,,9.35999999940395,7.94999999925494
1988-12-07,816.959999084472,156.139999985694,2729.96999931335,1.19769999757409,182.299999952316,918.179999351501,30050.8199920654,,9.26999999955296,7.98999999836087
1988-12-08,812.589999198913,155.369999945163,2716.51999950408,1.19269999861717,183.649999976158,909.869999885559,29758.8999938964,,9.31999999657273,7.97999999672174
1988-12-09,815.099999427795,155.589999973773,2720.33999919891,1.19719999656081,183.149999976158,903.719999313354,29793.4199981689,,9.33999999985099,7.87999999895692
1988-12-12,813.509999275207,155.339999973773,2715.4299993515,1.19769999757409,182.099999964237,901.929999351501,29672.2899932861,,9.37999999895692,7.89999999850988
1988-12-13,813.769999504089,155.239999949932,2713.13999938964,1.2009999975562,180.649999976158,904.359999656677,29597.8099975586,,9.42999999970197,8.09999999776482
1988-12-14,812.139999389648,154.719999969005,2704.36999988555,1.19849999994039,181.569999992847,904.469999313354,29754.7299957275,,9.39999999850988,8.11999999731779
1988-12-15,812.669999122619,154.169999957084,2695.81999969482,1.20599999651312,180.319999992847,908.379999160766,29705.75,,9.42999999970197,8.18999999761581
1988-12-16,818.759999275207,155.159999966621,2714.06999969482,1.20349999889731,180.279999971389,913.809999465942,29536.709991455,,9.47999999672174,8.15999999642372
1988-12-19,826.25,156.379999995231,2731.68999958038,1.19949999824166,180.729999959468,913.04999923706,29470.0799865722,,9.45999999716878,8.18999999761581
1988-12-20,823.129999160766,155.739999949932,2722.71999931335,1.20169999822974,178.409999966621,916.639999389648,29567.9399871826,,9.41999999806285,8.17999999970197
1988-12-21,822.25,155.729999959468,2723.0,1.19979999959468,179.169999957084,914.609999656677,29698.1899871826,,9.40999999642372,8.09999999776482
1988-12-22,822.099999427795,155.5,2721.06999969482,1.19619999825954,178.339999973773,913.419999122619,29774.6099853515,,9.38999999687075,8.04999999701976
1988-12-23,825.029999732971,156.059999942779,2731.64999961853,1.19699999690055,178.449999988079,915.519999504089,29686.2599945068,,9.33999999985099,8.04999999701976
1988-12-26,,,,,,,,,,
1988-12-27,823.009999275207,155.57999998331,2723.28999996185,1.19669999927282,178.899999976158,,30050.9299926757,,9.36999999731779,8.14999999850988
1988-12-28,824.189999580383,155.809999942779,2727.27999973297,1.19469999894499,177.369999945163,922.509999275207,30159.0,,9.36999999731779,8.25999999791383
1988-12-29,830.239999771118,156.899999976158,2745.56999969482,1.19219999760389,177.509999990463,930.429999351501,,,9.34999999776482,8.12999999895692
1988-12-30,825.939999580383,156.259999990463,2738.41999912262,1.19299999997019,179.219999969005,926.589999198913,,,9.55999999865889,8.09999999776482
1989-01-02,,,,,,,,,,
1989-01-03,816.949999809265,154.979999959468,2718.58999919891,1.19069999828934,180.639999985694,921.219999313354,,,9.06999999657273,8.13999999687075
1989-01-04,830.339999198913,157.059999942779,2752.97999954223,1.19239999726414,179.32999998331,926.489999771118,30243.6599884033,,9.05999999865889,8.25
1989-01-05,832.709999084472,157.489999949932,2760.91999912262,1.18929999694228,177.969999969005,929.969999313354,30183.7899932861,,9.09999999776482,8.26999999955296
1989-01-06,835.079999923706,157.959999978542,2769.38999938964,1.19519999995827,176.489999949932,935.769999504089,30209.5399932861,,9.09999999776482,8.28999999910593
1989-01-09,837.259999275207,158.149999976158,2773.31999969482,1.19799999892711,175.669999957084,945.519999504089,30678.3899993896,,9.07999999821186,8.2799999974668
1989-01-10,835.939999580383,157.849999964237,2768.11999988555,1.202699996531,174.6099999547,947.659999847412,31006.5099945068,,9.07999999821186,8.29999999701976
1989-01-11,841.369999885559,158.649999976158,2780.38999938964,1.20049999654293,176.769999980926,947.379999160766,31143.4499969482,,9.08999999985099,8.23999999836087
1989-01-12,845.639999389648,159.259999990463,2790.58999919891,1.19799999892711,176.639999985694,955.569999694824,31143.4499969482,,9.07999999821186,8.25999999791383
1989-01-13,846.339999198913,159.57999998331,2795.81999969482,1.19669999927282,175.939999997615,961.79999923706,31298.379989624,,9.07999999821186,8.20999999716878
1989-01-16,846.069999694824,159.779999971389,2798.05999946594,,,966.779999732971,,,,
1989-01-17,845.949999809265,159.479999959468,2792.7599992752,1.19829999655485,175.529999971389,965.009999275207,31227.5199890136,,9.05999999865889,8.23999999836087
1989-01-18,856.54999923706,161.009999990463,2819.09999942779,1.19199999794363,173.689999997615,976.009999275207,31354.5499877929,,9.08999999985099,8.25999999791383
1989-01-19,856.169999122619,161.25,2824.93999958038,1.1875,174.039999961853,985.449999809265,31311.3999938964,,9.04999999701976,8.22999999672174
1989-01-20,853.529999732971,161.159999966621,2824.79999923706,1.1891999989748,175.989999949932,988.989999771118,31170.379989624,,9.03999999910593,8.23999999836087
1989-01-23,848.939999580383,160.129999995231,2807.97999954223,1.18829999864101,176.049999952316,993.139999389648,31332.879989624,,9.00999999791383,8.26999999955296
1989-01-24,861.139999389648,161.989999949932,2837.90999984741,1.18549999967217,175.389999985694,1001.0799999237,31557.6799926757,,9.00999999791383,8.20999999716878
1989-01-25,863.0,162.32999998331,2843.97999954223,1.18499999865889,175.429999947547,1000.62999916076,31567.7899932861,,9.00999999791383,8.28999999910593
1989-01-26,871.889999389648,163.599999964237,2866.1799993515,1.18269999697804,175.57999998331,1010.69999980926,31511.8099975586,,9.04999999701976,8.33999999985099
1989-01-27,881.479999542236,164.779999971389,2886.68999958038,1.18299999833107,174.559999942779,1034.10999965667,31646.129989624,,9.03999999910593,8.32999999821186
1989-01-30,882.879999160766,165.3599999547,2896.28999996185,1.18149999901652,174.259999990463,1051.09999942779,31567.5,,9.03999999910593,8.2799999974668
1989-01-31,891.119999885559,166.629999995231,2917.2599992752,1.18449999764561,173.669999957084,1054.96999931335,31581.2999877929,,9.03999999910593,8.38999999687075
1989-02-01,889.099999427795,166.469999969005,2916.88999938964,1.18949999660253,173.979999959468,1050.19999980926,31360.6799926757,,9.03999999910593,8.36999999731779
1989-02-02,889.869999885559,166.349999964237,2918.35999965667,1.18949999660253,173.129999995231,1053.03999996185,31498.2999877929,,9.04999999701976,8.37999999895692
1989-02-03,890.759999275207,166.5,2921.60999965667,1.18499999865889,172.729999959468,1067.87999916076,31685.7799987793,,9.09999999776482,8.47999999672174
1989-02-06,888.619999885559,166.189999997615,2917.14999961853,1.18249999731779,172.099999964237,1056.9299993515,31828.75,,9.13999999687075,8.5299999974668
1989-02-07,896.14999961853,168.019999980926,2947.23999977111,1.18179999664425,172.599999964237,1070.78999996185,31880.6499938964,,9.17999999970197,8.5299999974668
1989-02-08,891.959999084472,167.689999997615,2941.46999931335,1.18549999967217,172.899999976158,1082.83999919891,32065.1199951171,,9.14999999850988,8.5299999974668
1989-02-09,884.469999313354,166.129999995231,2916.7599992752,1.18349999934434,174.629999995231,1075.87999916076,32078.4299926757,,9.18999999761581,8.47999999672174
1989-02-10,873.139999389648,164.009999990463,2884.81999969482,1.18549999967217,173.429999947547,1065.12999916076,32131.9899902343,,9.26999999955296,8.54999999701976
1989-02-13,874.879999160766,164.149999976158,2884.3299999237,1.18649999797344,173.689999997615,1053.36999988555,31985.3199920654,,9.31999999657273,8.54999999701976
1989-02-14,872.479999542236,163.939999997615,2881.33999919891,1.18349999934434,175.8599999547,1060.88999938964,31982.8899993896,,9.30999999865889,8.55999999865889
1989-02-15,880.89999961853,165.209999978542,2902.26999950408,1.1798999980092,176.139999985694,1060.25,32149.4799957275,,9.35999999940395,8.48999999836087
1989-02-16,883.229999542236,165.509999990463,2908.55999946594,1.18619999662041,175.759999990463,1055.19999980926,32083.5799865722,,9.31999999657273,8.5
1989-02-17,887.189999580383,166.449999988079,2924.84999942779,1.18969999998807,176.309999942779,1058.88999938964,32173.3899993896,,9.34999999776482,8.47999999672174
1989-02-20,,,,,,1069.38999938964,32177.0799865722,,,
1989-02-21,886.759999275207,166.059999942779,2917.69999980926,1.19269999861717,173.339999973773,1068.06999969482,31980.0799865722,,9.33999999985099,8.4699999988079
1989-02-22,873.179999351501,163.549999952316,2877.15999984741,1.19869999960064,173.269999980926,1055.93999958038,32311.9299926757,,9.36999999731779,8.5299999974668
1989-02-23,877.099999427795,164.089999973773,2885.85999965667,1.19499999657273,174.909999966621,1048.4299993515,32452.4899902343,,9.41999999806285,8.60999999940395
1989-02-24,864.329999923706,161.719999969005,2846.69999980926,1.19849999994039,174.069999992847,1050.46999931335,,9.7799999974668,9.60999999940395,8.64999999850988
1989-02-27,862.929999351501,161.949999988079,2849.43999958038,1.20149999856948,172.679999947547,1039.39999961853,32285.7699890136,9.76999999955296,9.80999999865889,8.67999999970197
1989-02-28,862.889999389648,162.489999949932,2857.85999965667,1.19899999722838,173.179999947547,1042.59999942779,31985.5999908447,9.7199999988079,9.84999999776482,8.70999999716878
1989-03-01,856.759999275207,161.739999949932,2846.63999938964,1.19829999655485,170.919999957084,1051.41999912261,31964.2999877929,9.70999999716878,9.81999999657273,8.65999999642372
1989-03-02,865.529999732971,163.209999978542,2872.27999973297,1.19319999963045,170.899999976158,1059.75,32073.7299957275,9.70999999716878,9.81999999657273,8.65999999642372
1989-03-03,867.979999542236,163.899999976158,2884.11999988555,1.19499999657273,170.919999957084,1069.25,32000.0999908447,9.69999999925494,9.81999999657273,8.62999999895692
1989-03-06,875.539999961853,165.629999995231,2912.43999958038,1.19269999861717,171.089999973773,1075.46999931335,31876.8599853515,9.65999999642372,9.7799999974668,8.56999999657273
1989-03-07,872.04999923706,165.279999971389,2907.40999984741,1.19749999791383,171.029999971389,1080.88999938964,31937.9399871826,9.63999999687075,9.78999999910593,8.61999999731779
1989-03-08,873.019999504089,165.449999988079,2910.30999946594,1.20129999890923,170.869999945163,1082.18999958038,31837.6599884033,9.70999999716878,9.78999999910593,8.60999999940395
1989-03-09,873.599999427795,165.3599999547,2909.18999958038,1.20049999654293,170.599999964237,1078.47999954223,31656.4499969482,9.76999999955296,9.79999999701976,8.65999999642372
1989-03-10,870.769999504089,164.849999964237,2900.39999961853,1.19899999722838,170.659999966621,1083.31999969482,31701.7799987793,9.79999999701976,9.88999999687075,8.73999999836087
1989-03-13,875.579999923706,166.0,2919.1799993515,1.19799999892711,170.149999976158,1091.26999950408,31552.959991455,9.75999999791383,9.90999999642372,8.75999999791383
1989-03-14,875.039999961853,165.929999947547,2917.11999988555,1.19399999827146,171.589999973773,1101.6799993515,31724.3499908447,9.75,9.87999999895692,8.69999999925494
1989-03-15,879.069999694824,166.669999957084,2929.47999954223,1.19399999827146,170.849999964237,1099.5799999237,32100.4799957275,9.75,9.85999999940395,8.66999999806285
1989-03-16,885.669999122619,168.099999964237,2953.13999938964,1.19699999690055,170.769999980926,1095.78999996185,32098.2399902343,9.84999999776482,9.87999999895692,8.69999999925494
1989-03-17,866.699999809265,164.659999966621,2894.85999965667,1.19649999961257,170.349999964237,1076.70999908447,32021.0099945068,9.92999999970197,10.0599999986588,8.84999999776482
1989-03-20,857.189999580383,163.129999995231,2867.98999977111,1.19449999928474,170.789999961853,1067.0,31654.7999877929,9.88999999687075,10.0699999965727,8.98999999836087
1989-03-21,860.059999465942,163.799999952316,2879.44999980926,1.19199999794363,171.049999952316,1075.11999988555,,9.85999999940395,10.0599999986588,9.08999999985099
1989-03-22,857.189999580383,163.409999966621,2873.2599992752,1.18899999931454,171.519999980926,1064.85999965667,31443.2399902343,9.82999999821186,10.0199999995529,9.00999999791383
1989-03-23,848.64999961853,162.639999985694,2860.94999980926,1.18949999660253,171.099999964237,1068.6799993515,31588.6599884033,,9.97999999672174,9.03999999910593
1989-03-24,,,,,,,,9.83999999985099,,
1989-03-27,852.959999084472,163.319999992847,2872.20999908447,1.19299999997019,169.839999973773,,,9.83999999985099,9.9699999988079,9.09999999776482
1989-03-28,862.0,163.879999995231,2881.72999954223,1.19449999928474,167.849999964237,1075.0099992752,32306.3599853515,9.78999999910593,10.0,9.06999999657273
1989-03-29,863.259999275207,164.25,2889.12999916076,1.19499999657273,167.599999964237,1075.02999973297,32737.2799987793,9.72999999672174,10.0099999979138,8.95999999716878
1989-03-30,861.64999961853,164.379999995231,2892.61999988555,1.19449999928474,166.529999971389,1065.2599992752,32826.129989624,9.75999999791383,9.9699999988079,8.94999999925494
1989-03-31,873.579999923706,165.629999995231,2913.75,1.19249999895691,167.679999947547,1076.14999961853,32838.6799926757,9.75,9.95999999716878,8.89999999850988
1989-04-03,876.619999885559,166.429999947547,2926.75,1.19049999862909,167.469999969005,1076.5099992752,33042.0699920654,9.75,9.87999999895692,8.81999999657273
1989-04-04,874.529999732971,165.949999988079,2920.26999950408,1.18699999898672,169.649999976158,1078.06999969482,33312.25,9.69999999925494,9.85999999940395,8.80999999865889
1989-04-05,878.659999847412,166.449999988079,2928.93999958038,1.18999999761581,168.919999957084,1075.12999916076,33360.7899932861,9.7199999988079,9.84999999776482,8.81999999657273
1989-04-06,875.669999122619,166.019999980926,2921.96999931335,1.19399999827146,168.949999988079,1063.37999916076,32995.7799987793,9.75,9.86999999731779,8.83999999985099
1989-04-07,880.319999694824,166.929999947547,2937.63999938964,1.19249999895691,168.399999976158,1058.55999946594,33185.0499877929,9.75999999791383,9.84999999776482,8.79999999701976
1989-04-10,878.309999465942,166.889999985694,2938.8299999237,1.18949999660253,168.589999973773,1048.4299993515,32999.0199890136,9.75,9.85999999940395,8.72999999672174
1989-04-11,882.329999923706,167.57999998331,2952.46999931335,1.18949999660253,167.779999971389,1050.64999961853,33249.5799865722,9.73999999836087,9.84999999776482,8.67999999970197
1989-04-12,884.419999122619,167.819999992847,2957.91999912262,1.18949999660253,167.909999966621,1051.86999988555,33256.4499969482,9.73999999836087,9.84999999776482,8.65999999642372
1989-04-13,878.069999694824,166.539999961853,2937.63999938964,1.18699999898672,168.649999976158,1049.81999969482,33063.9399871826,9.73999999836087,9.83999999985099,8.76999999955296
1989-04-14,891.54999923706,168.889999985694,2976.66999912262,1.18499999865889,169.379999995231,1060.62999916076,33150.4399871826,9.75,9.83999999985099,8.60999999940395
1989-04-17,892.369999885559,169.049999952316,2979.26999950408,1.18549999967217,170.25,1060.89999961853,33308.3299865722,9.73999999836087,9.79999999701976,8.60999999940395
1989-04-18,908.25,171.129999995231,3014.27999973297,1.18449999764561,170.639999985694,1070.2599992752,33321.6599884033,9.69999999925494,9.72999999672174,8.42999999970197
1989-04-19,912.509999275207,171.699999988079,3023.97999954223,1.18649999797344,169.949999988079,1076.34999942779,33363.8299865722,9.68999999761581,9.75999999791383,8.42999999970197
1989-04-20,908.369999885559,171.299999952316,3018.90999984741,1.18399999663233,170.479999959468,1064.61999988555,33185.1499938964,9.73999999836087,9.75,8.63999999687075
1989-04-21,921.719999313354,172.899999976158,3045.76999950408,1.18549999967217,170.059999942779,1063.0099992752,33029.8099975586,9.73999999836087,9.79999999701976,8.63999999687075
1989-04-24,921.409999847412,172.489999949932,3038.59999942779,1.18999999761581,169.5,1063.65999984741,32805.9199981689,9.7199999988079,9.79999999701976,8.66999999806285
1989-04-25,914.509999275207,171.599999964237,3024.51999950408,1.18899999931454,168.669999957084,1068.3299999237,33244.7799987793,9.66999999806285,9.76999999955296,8.62999999895692
1989-04-26,914.989999771118,171.75,3028.15999984741,1.18899999931454,167.779999971389,1078.38999938964,33434.9299926757,9.64999999850988,9.75999999791383,8.5299999974668
1989-04-27,926.059999465942,173.059999942779,3051.0,1.19199999794363,167.879999995231,1088.09999942779,33500.8299865722,9.60999999940395,9.72999999672174,8.40999999642372
1989-04-28,926.059999465942,173.129999995231,3053.12999916076,1.18549999967217,167.759999990463,1090.03999996185,33713.8499908447,9.70999999716878,9.70999999716878,8.40999999642372
1989-05-01,924.129999160766,172.819999992847,3049.71999931335,1.18649999797344,166.799999952316,,33793.1699981689,9.70999999716878,9.79999999701976,8.61999999731779
1989-05-02,920.339999198913,172.369999945163,3043.72999954223,1.18349999934434,167.169999957084,1083.95999908447,33954.9899902343,9.69999999925494,9.79999999701976,8.57999999821186
1989-05-03,917.939999580383,172.349999964237,3044.6799993515,1.18299999833107,167.009999990463,1083.98999977111,,9.7199999988079,9.75,8.5299999974668
1989-05-04,915.809999465942,172.209999978542,3043.37999916076,1.18299999833107,167.259999990463,1090.76999950408,,9.72999999672174,9.75,8.5299999974668
1989-05-05,915.419999122619,172.139999985694,3043.69999980926,1.18349999934434,166.199999988079,1097.28999996185,,9.73999999836087,9.70999999716878,8.42999999970197
1989-05-08,911.759999275207,171.259999990463,3029.44999980926,1.18499999865889,165.239999949932,1091.93999958038,34135.2399902343,9.7199999988079,9.69999999925494,8.48999999836087
1989-05-09,909.349999427795,170.799999952316,3021.79999923706,1.18649999797344,165.439999997615,1094.04999923706,34031.8699951171,9.7199999988079,9.69999999925494,8.5
1989-05-10,908.719999313354,171.129999995231,3027.60999965667,1.18449999764561,166.409999966621,1090.60999965667,33992.3499908447,9.69999999925494,9.73999999836087,8.51999999955296
1989-05-11,911.719999313354,171.709999978542,3037.25,1.18599999696016,165.489999949932,1087.93999958038,34081.4899902343,9.58999999985099,9.72999999672174,8.41999999806285
1989-05-12,930.859999656677,175.129999995231,3092.56999969482,1.18699999898672,165.129999995231,1099.0,33866.3299865722,9.54999999701976,9.58999999985099,8.20999999716878
1989-05-15,937.599999427795,176.25,3109.91999912262,1.19049999862909,162.629999995231,1105.75,33716.2899932861,9.56999999657273,9.48999999836087,8.23999999836087
1989-05-16,935.509999275207,175.919999957084,3106.20999908447,1.18799999728798,162.989999949932,1100.19999980926,33926.4499969482,9.58999999985099,9.50999999791383,8.22999999672174
1989-05-17,939.059999465942,176.979999959468,3125.87999916076,1.19099999964237,160.199999988079,1108.68999958038,33992.4499969482,9.60999999940395,9.5299999974668,8.2799999974668
1989-05-18,941.5,177.289999961853,3132.54999923706,1.19249999895691,160.0,1118.28999996185,33856.3299865722,9.62999999895692,9.51999999955296,8.37999999895692
1989-05-19,952.569999694824,178.919999957084,3159.4299993515,1.19099999964237,161.119999945163,1131.40999984741,34001.959991455,9.55999999865889,9.5299999974668,8.34999999776482
1989-05-22,954.259999275207,179.349999964237,3163.70999908447,1.19599999859929,156.439999997615,1114.95999908447,34067.8599853515,9.5,9.48999999836087,8.31999999657273
1989-05-23,946.659999847412,177.6099999547,3137.11999988555,1.20029999688267,154.979999959468,1106.72999954223,33816.6099853515,9.55999999865889,9.43999999761581,8.2799999974668
1989-05-24,947.839999198913,177.969999969005,3143.81999969482,1.20839999988675,155.139999985694,1097.7599992752,33851.8199920654,9.58999999985099,9.45999999716878,8.36999999731779
1989-05-25,946.859999656677,178.049999952316,3146.2599992752,1.21049999818205,156.939999997615,1100.43999958038,34005.3899993896,9.62999999895692,9.5,8.53999999910593
1989-05-26,953.669999122619,179.309999942779,3168.45999908447,1.20399999991059,157.399999976158,1103.80999946594,34191.6199951171,,9.57999999821186,8.51999999955296
1989-05-29,,,,,,,34160.8299865722,9.57999999821186,,
1989-05-30,946.159999847412,178.1099999547,3149.5099992752,1.20699999853968,155.269999980926,1098.98999977111,34076.8899993896,9.65999999642372,9.5,8.57999999821186
1989-05-31,946.629999160766,178.849999964237,3162.60999965667,1.20549999922513,155.539999961853,1091.05999946594,34266.75,9.67999999970197,9.51999999955296,8.60999999940395
1989-06-01,950.769999504089,179.629999995231,3176.5099992752,1.20699999853968,155.629999995231,1085.58999919891,33981.3499908447,9.60999999940395,9.5299999974668,8.60999999940395
1989-06-02,958.229999542236,181.489999949932,3208.63999938964,1.20399999991059,158.459999978542,1084.38999938964,33667.4199981689,9.53999999910593,9.50999999791383,8.35999999940395
1989-06-05,947.029999732971,179.889999985694,3131.27999973297,1.2009999975562,155.399999976158,1078.14999961853,33457.0799865722,9.51999999955296,9.42999999970197,8.25999999791383
1989-06-06,950.339999198913,180.929999947547,3197.94999980926,1.2009999975562,155.589999973773,1086.62999916076,33452.0099945068,9.43999999761581,9.41999999806285,8.15999999642372
1989-06-07,955.659999847412,182.339999973773,3221.43999958038,1.1975999996066,156.07999998331,1091.68999958038,33626.8899993896,9.37999999895692,9.37999999895692,8.13999999687075
1989-06-08,956.849999427795,182.389999985694,3227.2599992752,1.19659999758005,155.769999980926,1102.23999977111,33718.2899932861,9.36999999731779,9.26999999955296,8.11999999731779
