DATE,AIRRPMD,AIRRPMT,CHEMICAL,COAL,DURABLES,HS1FAM,HSTOTAL,NONDUR,PETROL,TOBACCO,VEHICLES
1988-02-01,24.3599853515625,29.7099914550781,20942.0,76778.0,110727.0,64.0,90.199951171875,101055.0,10047.0,1500.0,18475.0
1988-03-01,29.5199890136718,36.239990234375,22343.0,83964.0,121221.0,99.8999633789062,128.799926757812,105630.0,10606.0,2246.0,19423.0
1988-04-01,27.239990234375,34.1299743652343,22053.0,75351.0,114059.0,106.099975585937,153.199951171875,103280.0,10891.0,1572.0,18686.0
1988-05-01,27.719985961914,35.3499755859375,21286.0,73979.0,116049.0,104.0,140.199951171875,103947.0,11160.0,2356.0,19646.0
1988-06-01,29.0499877929687,38.239990234375,22504.0,76448.0,126159.0,113.599975585937,150.199951171875,110517.0,11651.0,2346.0,19733.0
1988-07-01,30.5,40.8799743652343,20243.0,69198.0,101393.0,100.299987792968,137.0,101493.0,11500.0,1423.0,12605.0
1988-08-01,32.2099914550781,43.0,21897.0,88206.0,112493.0,101.399963378906,136.799926757812,108197.0,11713.0,1833.0,16616.0
1988-09-01,25.219985961914,33.8199768066406,22816.0,83272.0,125058.0,91.699951171875,131.099975585937,112966.0,11004.0,2528.0,19156.0
1988-10-01,27.3199920654296,35.4499816894531,21879.0,80853.0,122606.0,97.699951171875,135.099975585937,110026.0,10860.0,1824.0,21348.0
1988-11-01,25.8499908447265,32.5299987792968,21676.0,82973.0,118636.0,81.199951171875,113.0,107605.0,10853.0,2423.0,20049.0
1988-12-01,26.219985961914,33.47998046875,22102.0,80324.0,122482.0,65.699951171875,94.199951171875,106734.0,10873.0,2691.0,18020.0
1989-01-01,24.8999938964843,32.219970703125,22459.0,81969.0,112776.0,69.8999633789062,100.099975585937,103968.0,10590.0,1285.0,20262.0
1989-02-01,23.2799987792968,29.3699951171875,23136.0,75040.0,124282.0,59.2999877929687,85.7999877929687,110436.0,10728.0,1692.0,21789.0
1989-03-01,28.489990234375,36.0599975585937,23686.0,88981.0,131379.0,83.5,117.799987792968,113370.0,11354.0,2572.0,20603.0
1989-04-01,26.0999908447265,33.5699768066406,23971.0,77145.0,126518.0,100.399963378906,129.39990234375,112819.0,12618.0,1941.0,21928.0
1989-05-01,26.9399871826171,35.3799743652343,23244.0,82486.0,126221.0,101.399963378906,131.699951171875,112639.0,12712.0,2351.0,21025.0
1989-06-01,29.9299926757812,40.0499877929687,24264.0,78544.0,134127.0,100.299987792968,143.199951171875,117689.0,13077.0,2581.0,19346.0
1989-07-01,30.9299926757812,41.8999938964843,21819.0,66269.0,105684.0,98.0,134.699951171875,106490.0,12384.0,1399.0,11786.0
1989-08-01,32.969970703125,44.3799743652343,22661.0,90824.0,123664.0,91.699951171875,122.399963378906,113583.0,12350.0,2028.0,19082.0
1989-09-01,25.4199981689453,34.6999816894531,23602.0,84618.0,134088.0,82.3999633789062,109.299987792968,118176.0,12625.0,2554.0,20127.0
1989-10-01,27.6399993896484,36.1499938964843,22187.0,89574.0,127279.0,91.199951171875,130.099975585937,115755.0,12777.0,2230.0,20217.0
1989-11-01,26.3999938964843,33.8299865722656,21805.0,86965.0,123731.0,71.8999633789062,96.5999755859375,112079.0,12357.0,2543.0,20385.0
1989-12-01,26.8899993896484,35.0999755859375,22353.0,72554.0,124639.0,53.3999938964843,75.0,108872.0,12738.0,2827.0,16653.0
1990-01-01,25.5199890136718,34.0899963378906,22131.0,90276.0,105330.0,67.8999633789062,99.199951171875,106084.0,13268.0,1417.0,13065.0
1990-02-01,24.7099914550781,31.8799896240234,23190.0,81756.0,125142.0,65.8999633789062,86.8999633789062,112830.0,12571.0,1829.0,20275.0
1990-03-01,29.75,38.6299743652343,24548.0,91292.0,136345.0,83.199951171875,108.5,118004.0,12442.0,2617.0,21776.0
1990-04-01,28.0299987792968,36.8899841308593,24252.0,82880.0,124831.0,90.0,119.0,114135.0,12687.0,2222.0,20260.0
1990-05-01,27.9299926757812,37.5399780273437,23506.0,86200.0,129954.0,92.3999633789062,121.099975585937,115053.0,12995.0,2663.0,22523.0
1990-06-01,30.3499908447265,41.75,24736.0,84276.0,140143.0,88.8999633789062,117.799987792968,120257.0,13039.0,2557.0,23033.0
1990-07-01,31.7899932861328,44.3799743652343,22049.0,79535.0,110644.0,85.5,111.199951171875,110286.0,13035.0,1726.0,14133.0
1990-08-01,33.8199768066406,47.0999755859375,24493.0,91515.0,125921.0,75.5999755859375,102.799987792968,122418.0,16683.0,2468.0,20110.0
1990-09-01,26.2799987792968,36.8599853515625,25487.0,82813.0,133787.0,71.8999633789062,93.0999755859375,128635.0,18752.0,2744.0,19682.0
1990-10-01,28.2999877929687,37.8399963378906,24260.0,93078.0,131632.0,75.5999755859375,94.199951171875,127553.0,19604.0,2393.0,22197.0
1990-11-01,26.6399993896484,34.7899780273437,23929.0,86461.0,121237.0,54.8999938964843,81.3999633789062,122973.0,18201.0,3179.0,17212.0
1990-12-01,27.0999908447265,36.1799926757812,23031.0,75487.0,119684.0,43.0999755859375,57.3999938964843,114587.0,16080.0,2346.0,11784.0
1991-01-01,25.2099914550781,33.5,23701.0,85810.0,104622.0,39.1999816894531,52.5,109633.0,14935.0,1548.0,15467.0
1991-02-01,23.25,28.5199890136718,24205.0,82592.0,116914.0,46.0999755859375,59.0999755859375,114703.0,13261.0,1826.0,17002.0
1991-03-01,27.1599884033203,34.2799987792968,24200.0,85012.0,122049.0,61.3999938964843,73.7999877929687,116761.0,12838.0,2944.0,15952.0
1991-04-01,27.3699951171875,35.1999816894531,24971.0,79324.0,120571.0,82.7999877929687,99.699951171875,114498.0,13509.0,1817.0,18767.0
1991-05-01,27.7999877929687,37.469970703125,24560.0,79917.0,123418.0,84.5,97.699951171875,117065.0,14352.0,2906.0,20605.0
1991-06-01,29.5799865722656,40.8399963378906,24992.0,76896.0,133092.0,86.7999877929687,103.399963378906,121641.0,14136.0,3130.0,19809.0
1991-07-01,31.6299896240234,44.0299987792968,22566.0,79720.0,107332.0,87.3999633789062,103.5,111495.0,13672.0,1792.0,14233.0
1991-08-01,33.0499877929687,46.75,24037.0,88818.0,122340.0,78.699951171875,94.699951171875,119713.0,14394.0,2456.0,19311.0
1991-09-01,25.7599945068359,36.9399719238281,25047.0,81504.0,133506.0,73.699951171875,86.5999755859375,124456.0,14406.0,2954.0,20827.0
1991-10-01,27.6599884033203,38.0799865722656,24115.0,90230.0,130927.0,80.8999633789062,101.799987792968,122992.0,14587.0,2390.0,23388.0
1991-11-01,24.979995727539,33.7799987792968,23034.0,81644.0,125777.0,62.5999755859375,75.5999755859375,119586.0,14271.0,3454.0,20181.0
1991-12-01,,,22590.0,79244.0,118503.0,56.2999877929687,65.5999755859375,112009.0,12981.0,2825.0,14344.0
